Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Granit Xhaka,0.158,0.103,0.055,7.29,1992,30.0,"Bundesliga, UEL",Bayer Leverkusen,Switzerland,CM,DM,11.2,15.3,9.3,-0.2,0.8,1.1,0.4,53.0,5.4,0.0
Greg Taylor,-0.011,-0.01,-0.001,0.0,1997,25.0,UCL,Celtic,Scotland,LB,,9.5,11.7,9.8,-1.2,1.1,1.5,0.8,50.0,3.4,0.0
Gregor Kobel,0.019,0.01,0.009,3.63,1997,25.0,"Bundesliga, UCL",Borussia Dortmund,Switzerland,GK,,2.5,2.2,6.9,-1.2,0.3,0.3,0.4,56.8,1.2,-10.0
Gregory Wüthrich,-0.021,-0.017,-0.004,0.0,1994,28.0,UEL,Sturm Graz,Switzerland,CB,,8.5,8.5,8.3,-1.7,1.6,1.4,0.9,53.0,3.5,0.0
Grejohn Kyei,-0.013,-0.013,-0.0,1.32,1995,27.0,Ligue 1,Clermont Foot,France,ST,,8.7,8.1,8.6,-12.5,0.6,0.9,0.6,50.0,3.9,0.0
Griffin Yow,-0.023,-0.016,-0.007,1.82,2002,20.0,Belgian Pro League,Westerlo,United States,RW,"CB, LW, ST, LM, RM",13.4,8.8,9.5,2.7,0.9,1.5,2.7,35.1,5.5,0.0
Grigoris Kastanos,-0.016,-0.013,-0.003,1.87,1998,25.0,Serie A,Salernitana,Cyprus,AM,"LW, LM, CM, WB",12.5,11.6,10.8,-0.6,1.0,1.3,3.2,44.1,5.8,0.0
Grischa Prömel,0.007,0.006,0.002,3.09,1995,28.0,Bundesliga,Hoffenheim,Germany,CM,DM,8.6,9.6,8.1,0.7,1.2,1.2,0.4,45.0,3.8,0.0
Grégoire Defrel,-0.006,-0.004,-0.002,1.02,1991,32.0,Serie A,Sassuolo,Martinique,RW,"AM, ST",9.6,7.6,7.8,-1.1,0.9,1.2,0.9,38.7,4.1,0.0
Guela Doué,0.005,0.022,-0.017,1.75,2002,20.0,"UEL, Ligue 1",Rennes,Côte d'Ivoire,RB,WB,10.5,9.5,10.5,-4.1,1.3,1.8,1.0,52.6,4.2,0.0
Guga,-0.066,-0.045,-0.021,1.36,2003,19.0,Primeira Liga,Portimonense,Portugal,RB,"RM, WB",8.0,7.4,9.3,1.3,1.2,2.2,0.7,40.7,3.4,0.0
Guglielmo Vicario,0.041,0.011,0.029,5.81,1996,26.0,Premier League,Tottenham Hotspur,Italy,GK,,2.0,1.9,6.2,-1.2,0.3,0.3,0.3,68.5,1.1,-3.8
Guido Rodríguez,0.002,-0.006,0.008,2.58,1994,29.0,"UEL, La Liga",Real Betis,Argentina,DM,,6.3,7.2,7.9,4.2,1.6,1.4,0.6,52.9,3.4,0.0
Guillaume Restes,-0.011,-0.027,0.016,3.98,2005,18.0,"UEL, Ligue 1",Toulouse,France,GK,,2.5,2.2,6.8,-1.2,0.3,0.3,0.4,53.0,1.2,-0.4
Guillermo Maripán,0.017,0.01,0.007,2.67,1994,29.0,Ligue 1,Monaco,Chile,CB,,4.6,6.3,6.6,1.8,1.6,0.8,0.5,53.0,2.3,0.0
Guillermo Ochoa,-0.055,-0.025,-0.03,1.83,1985,38.0,Serie A,Salernitana,Mexico,GK,,4.0,4.1,9.7,-1.2,0.5,0.5,0.4,53.0,1.6,6.8
Gustaf Nilsson,-0.005,-0.007,0.002,1.95,1997,26.0,"UEL, Belgian Pro League",Union Saint-Gilloise,Sweden,ST,,11.3,6.3,9.0,-0.1,0.7,0.9,0.6,47.6,5.3,0.0
Gustav Berggren,-0.015,-0.013,-0.002,0.0,1997,25.0,UEL,RKS Raków,Sweden,CM,,9.7,9.0,8.9,-2.2,1.3,1.3,0.9,46.8,3.7,0.0
Gustav Isaksen,0.019,0.013,0.006,1.64,2001,22.0,"UCL, Serie A",Lazio,Denmark,RW,LW,14.9,8.6,10.2,2.6,0.9,0.8,1.3,46.7,5.8,0.0
Gustavo Assuncao,-0.046,-0.046,0.001,0.65,2000,23.0,Primeira Liga,Famalicão,Portugal,DM,"AM, CM",7.6,9.1,8.5,-1.7,1.4,1.7,1.5,48.9,3.7,0.0
Gustavo Hamer,-0.012,-0.023,0.011,3.78,1997,26.0,Premier League,Sheffield United,Netherlands,CM,"AM, DM, LM",15.0,13.1,9.4,4.7,1.3,1.1,3.9,41.2,4.6,0.0
Gustavo Puerta,0.03,0.023,0.007,0.07,2003,20.0,"Bundesliga, UEL",Bayer Leverkusen,Colombia,CM,"LB, AM, CB, DM, ST, WB",8.6,8.4,8.7,-2.2,1.1,1.5,1.0,48.7,4.0,0.0
Gustavo sá,-0.034,-0.039,0.005,2.08,2004,18.0,Primeira Liga,Famalicão,Portugal,AM,"DM, CM",14.3,11.6,9.6,2.1,1.0,1.5,0.7,54.8,6.3,0.0
Guus Til,0.087,0.07,0.016,4.16,1997,25.0,"Eredivisie, UCL",PSV,Netherlands,AM,"RW, RM, CM",8.8,7.6,7.7,-4.9,0.7,0.8,0.4,48.7,5.6,0.0
Gvidas Gineitis,-0.001,-0.004,0.004,0.74,2004,19.0,Serie A,Torino,Lithuania,CM,,9.3,9.2,8.8,-3.2,1.1,1.5,3.1,52.3,4.2,0.0
Gyan de Regt,-0.073,-0.066,-0.006,0.99,2002,20.0,Eredivisie,Vitesse,Netherlands,LW,"RW, ST, RM",11.2,8.3,9.6,-7.4,0.9,1.4,0.6,39.5,4.4,0.0
Gyrano Kerk,-0.018,-0.016,-0.001,1.1,1995,27.0,"UCL, Belgian Pro League",Antwerp,Suriname,RW,"LW, WB",8.6,9.2,10.5,-5.0,0.7,1.5,0.6,46.3,3.9,0.0
Habib Diarra,-0.001,-0.012,0.011,3.17,2004,19.0,Ligue 1,Strasbourg,Senegal,CM,"AM, RW, DM, LW, ST, LM, RM",9.9,11.3,7.6,-7.8,1.0,1.2,0.5,42.7,4.2,0.0
Habib Keita,-0.013,-0.013,0.0,1.65,2002,21.0,Ligue 1,Clermont Foot,Mali,CM,"AM, DM",9.9,8.7,7.9,0.3,2.0,1.6,0.6,46.0,4.5,0.0
Habib sylla,-0.052,-0.032,-0.02,0.4,1999,24.0,Primeira Liga,Chaves,Côte d'Ivoire,RB,,9.0,8.4,10.0,-1.2,0.9,1.1,1.1,50.0,3.5,0.0
Hakan Çalhanoğlu,0.112,0.06,0.052,5.71,1994,29.0,"UCL, Serie A",Inter Milan,Turkey,CM,,9.5,11.9,9.8,-2.9,1.2,1.6,7.1,55.8,6.0,0.0
Hakim Sahabo,-0.043,-0.046,0.003,0.5,2005,18.0,Belgian Pro League,Standard Liège,Rwanda,CM,DM,9.1,9.7,8.7,-1.7,1.4,1.8,0.8,42.2,3.7,0.0
Hakim Ziyech,0.007,0.006,0.001,0.0,1993,30.0,UCL,Galatasaray,Morocco,RW,,10.5,9.1,10.5,7.8,1.2,1.2,1.9,44.5,4.5,0.0
Hamari Traoré,0.066,0.018,0.048,4.34,1992,31.0,"La Liga, UCL",Real Sociedad,Mali,RB,,9.8,11.0,9.6,-4.1,1.4,1.1,0.7,49.6,3.4,0.0
Hamdi Akujobi,-0.085,-0.083,-0.002,1.16,2000,23.0,Eredivisie,Almere City,Netherlands,RB,"RW, CB, RM, CM, WB",10.6,9.5,9.4,-6.0,1.2,1.8,0.7,47.8,3.6,0.0
Hamed Junior Traorè,0.023,0.024,-0.001,0.66,2000,23.0,"UCL, Serie A","Napoli, Bournemouth",Côte d'Ivoire,CM,"AM, DM, RM",11.6,10.2,9.3,-5.0,1.1,0.9,0.8,45.5,4.8,0.0
Hamza Mendyl,-0.034,-0.043,0.009,1.7,1997,25.0,Belgian Pro League,OH Leuven,Morocco,WB,"LB, CB, LM",10.3,10.6,8.7,5.9,1.4,1.0,1.0,49.2,3.3,0.0
Hamza Rafia,-0.025,-0.022,-0.002,1.45,1999,24.0,Serie A,Lecce,Tunisia,CM,"AM, ST, RM, LM",8.7,9.1,10.3,0.3,1.1,1.9,1.0,40.7,4.4,0.0
Hannes Delcroix,0.009,0.017,-0.008,0.86,1999,24.0,Premier League,"Burnley, Anderlecht",Belgium,CB,LB,7.8,7.8,8.2,-3.2,1.5,1.4,0.8,49.0,3.1,0.0
Hannes Van der Bruggen,-0.063,-0.051,-0.011,1.7,1993,30.0,Belgian Pro League,Cercle Brugge,Belgium,DM,"AM, CM",10.2,12.5,9.6,-6.9,1.3,1.4,1.8,47.3,4.1,0.0
Hannibal Mejbri,0.008,0.002,0.006,0.35,2003,20.0,"Premier League, UCL","Sevilla, Manchester United",Tunisia,CM,"AM, DM, LW, ST, RM",10.2,8.9,9.2,3.9,0.9,1.5,0.9,47.5,4.5,0.0
Hans Hateboer,0.005,0.006,-0.001,1.59,1994,29.0,"UEL, Serie A",Atalanta,Netherlands,WB,CB,8.4,8.0,8.0,-2.7,0.8,0.9,0.5,53.6,3.0,0.0
Hans Nicolussi Caviglia,-0.005,-0.005,0.0,0.36,2000,23.0,Serie A,Juventus,Italy,CM,,8.4,8.8,9.1,-1.7,0.9,1.2,3.7,50.0,4.6,0.0
Hans Vanaken,0.073,0.023,0.05,4.93,1992,30.0,Belgian Pro League,Club Brugge,Belgium,AM,"DM, LM, CM",13.5,12.3,9.5,-2.5,0.7,1.2,0.8,65.1,5.3,0.0
Harold Moukoudi,0.016,0.017,-0.001,0.0,1997,25.0,UEL,AEK Athens,Cameroon,CB,,7.1,9.2,8.1,-4.6,1.8,1.2,0.8,54.6,3.4,0.0
Harrison Reed,0.016,0.006,0.011,2.0,1995,28.0,Premier League,Fulham,England,DM,"RM, CM",8.3,8.2,8.5,-2.2,1.1,1.4,0.7,47.2,3.4,0.0
Harry Kane,0.207,0.166,0.041,8.38,1993,30.0,"Bundesliga, UCL",Bayern Munich,England,ST,,8.4,5.8,8.0,11.1,0.4,0.7,1.0,50.4,6.4,0.0
Harry Maguire,0.046,0.04,0.006,2.87,1993,30.0,"Premier League, UCL",Manchester United,England,CB,,6.3,8.4,8.8,2.1,1.6,1.3,0.5,72.4,3.1,0.0
Harry Toffolo,-0.002,0.006,-0.008,1.99,1995,27.0,Premier League,Nottingham Forest,England,LB,"LM, WB",7.5,7.9,8.9,-3.9,1.2,1.3,2.0,55.7,3.0,0.0
Harry Wilson,0.016,0.008,0.009,2.45,1997,26.0,Premier League,Fulham,Wales,RW,"AM, LW, RM",12.9,9.1,8.8,-1.5,0.9,1.2,1.5,47.5,5.8,0.0
Haruya Fujii,-0.054,-0.049,-0.005,0.44,2000,22.0,Belgian Pro League,Kortrijk,Japan,CB,,8.0,8.4,8.4,-1.2,1.4,1.5,0.8,59.2,3.2,0.0
Harvey Barnes,0.074,0.064,0.01,1.56,1997,25.0,Premier League,Newcastle United,England,LW,"ST, LM",9.9,10.8,8.5,4.7,0.9,0.8,0.7,46.6,4.9,0.0
Harvey Elliott,0.111,0.099,0.013,3.02,2003,20.0,"UEL, Premier League",Liverpool,England,RW,"RM, LM",11.3,12.1,9.3,-4.2,0.8,1.3,1.3,48.2,5.5,0.0
Hassane Kamara,0.023,-0.006,0.029,3.46,1994,29.0,Serie A,Udinese,Côte d'Ivoire,WB,,9.5,11.0,9.3,-5.2,1.4,1.4,0.7,52.6,3.5,0.0
Hayao Kawabe,-0.052,-0.054,0.002,1.91,1995,27.0,Belgian Pro League,Standard Liège,Japan,CM,LW,11.0,9.8,9.9,15.5,0.8,1.0,4.0,39.5,4.6,0.0
Henok Teklab,-0.043,-0.032,-0.011,0.36,1998,24.0,"UEL, Belgian Pro League",Union Saint-Gilloise,Germany,WB,"LB, ST",11.1,9.7,8.6,-1.7,1.0,1.9,0.9,44.2,4.1,0.0
Henrikh Mkhitaryan,0.094,0.055,0.039,5.84,1989,34.0,"UCL, Serie A",Inter Milan,Armenia,CM,,12.6,12.9,8.5,-8.6,1.5,1.6,0.4,51.5,5.6,0.0
Henrique,0.01,0.01,-0.0,0.88,1994,29.0,Ligue 1,Lyon,Brazil,LB,WB,7.9,10.1,8.3,2.3,1.4,1.2,1.1,50.0,3.7,0.0
Henrique Araújo,-0.057,-0.052,-0.004,0.65,2002,21.0,Primeira Liga,Famalicão,Portugal,ST,AM,9.2,7.7,8.2,-7.7,0.8,0.9,0.7,39.8,4.2,0.0
Henrique Luvannor,-0.035,-0.027,-0.007,0.0,1990,33.0,UEL,Sheriff Tiraspol,Moldova,ST,,8.9,9.2,9.1,-2.7,1.0,1.1,1.3,44.9,3.8,0.0
Heorhiy Sudakov,-0.004,-0.001,-0.003,0.0,2002,20.0,UCL,Shakhtar Donetsk,Ukraine,CM,"AM, DM, LM",11.2,12.1,9.9,-2.1,1.2,1.0,2.8,47.3,4.9,0.0
Heriberto Tavares,-0.044,-0.042,-0.002,1.32,1997,26.0,Primeira Liga,Estoril,Portugal,LW,"AM, LM, RM, WB",10.1,10.0,10.6,-0.2,0.8,1.2,1.3,40.4,4.6,0.0
Hernâni Fortes,-0.04,-0.033,-0.007,0.37,1991,31.0,Primeira Liga,Rio Ave,Portugal,LW,ST,9.9,8.4,9.2,-3.2,0.9,1.0,4.0,47.3,4.9,0.0
Hervé Koffi,-0.047,-0.059,0.013,2.42,1996,26.0,Belgian Pro League,Charleroi,Burkina Faso,GK,,3.5,3.3,8.5,-1.2,0.4,0.5,0.4,58.5,1.5,-4.2
Hevertton Santos,-0.063,-0.061,-0.001,1.8,2001,22.0,Primeira Liga,Estrela,Brazil,RM,"CB, RB, LM, WB",9.5,10.6,11.8,-5.5,1.2,1.2,4.1,53.4,3.5,0.0
Hicham Boudaoui,0.018,0.009,0.009,2.45,1999,23.0,Ligue 1,Nice,Algeria,CM,"LM, RM",10.5,9.7,8.2,-6.3,0.9,1.3,0.8,45.2,4.8,0.0
Hidde ter Avest,-0.066,-0.061,-0.005,1.83,1997,26.0,Eredivisie,Utrecht,Netherlands,RB,,7.5,8.1,9.4,-7.3,1.4,1.5,0.7,52.9,3.1,0.0
Hidemasa Morita,0.031,-0.011,0.042,3.47,1995,28.0,"Primeira Liga, UEL",Sporting CP,Japan,CM,,8.7,9.7,8.3,-6.3,1.1,1.9,0.4,45.9,3.5,0.0
Hildeberto Pereira,-0.049,-0.039,-0.01,0.86,1996,27.0,Primeira Liga,Portimonense,Portugal,ST,"AM, RW",9.9,8.1,8.5,-0.6,0.7,0.9,0.9,35.4,4.2,0.0
Hiroki Ito,0.063,0.037,0.026,4.17,1999,24.0,Bundesliga,Stuttgart,Japan,CB,LB,6.6,8.6,8.4,-5.5,1.2,0.9,0.4,48.4,2.8,0.0
Hirving Lozano,0.11,0.1,0.01,3.42,1995,28.0,"Eredivisie, UCL",PSV,Mexico,LW,"RW, WB",12.8,9.4,9.7,-13.7,1.1,1.2,1.6,48.2,8.0,0.0
Hjalmar Ekdal,0.022,0.012,0.01,0.69,1998,24.0,Premier League,Burnley,Sweden,CB,,7.3,8.1,7.7,-1.7,1.3,1.1,0.8,44.5,3.2,0.0
Hong Hyunseok,0.009,0.007,0.003,2.29,1999,24.0,Belgian Pro League,Gent,South Korea,AM,"LW, CM, WB",13.9,11.4,10.9,6.2,1.2,1.2,3.5,41.3,5.0,0.0
Houboulang Mendes,-0.001,0.002,-0.003,0.55,1998,25.0,La Liga,Almería,Guinea-Bissau,RB,,7.6,8.5,9.5,-1.2,0.9,2.1,1.2,52.3,3.7,0.0
Houssem Aouar,0.007,0.004,0.003,1.09,1998,25.0,"UEL, Serie A",Roma,Algeria,CM,"AM, RW, ST, LM",9.4,9.3,9.1,3.0,1.0,1.7,1.7,49.2,4.4,0.0
Hrvoje Smolčić,0.016,0.025,-0.009,0.53,2000,22.0,Bundesliga,Eintracht Frankfurt,Croatia,CB,,7.7,8.3,8.5,-1.1,1.3,1.2,0.9,51.7,3.3,0.0
Hugo Bueno,0.018,0.016,0.002,1.12,2002,20.0,Premier League,Wolves,Spain,WB,"LB, LM",9.6,8.3,9.6,-2.7,1.0,1.8,0.7,47.2,3.6,0.0
Hugo Cuypers,0.012,0.004,0.008,2.41,1997,26.0,Belgian Pro League,Gent,Belgium,ST,AM,8.9,6.7,8.2,-12.6,0.7,1.3,0.5,47.2,4.5,0.0
Hugo Duro,-0.024,-0.047,0.023,3.57,1999,23.0,La Liga,Valencia,Spain,ST,,9.2,5.5,7.3,4.9,0.4,0.6,0.6,34.1,4.9,0.0
Hugo Ekitike,-0.004,-0.01,0.006,0.99,2002,21.0,Bundesliga,"Paris Saint-Germain, Eintracht Frankfurt",France,ST,AM,9.2,6.6,9.1,-1.1,0.7,1.1,0.7,39.3,4.0,0.0
Hugo Guillamón,-0.047,-0.029,-0.018,1.36,2000,23.0,La Liga,Valencia,Spain,CM,"DM, ST, LM",9.3,9.9,8.2,2.8,1.1,1.3,0.8,50.9,3.4,0.0
Hugo Larsson,-0.006,-0.008,0.002,2.54,2004,19.0,Bundesliga,Eintracht Frankfurt,Sweden,CM,"AM, DM",7.3,8.4,6.8,2.2,1.5,1.2,0.5,42.4,2.4,0.0
Hugo Magnetti,0.022,0.006,0.016,3.64,1998,25.0,Ligue 1,Stade Brestois,France,DM,"LM, CM",9.2,8.8,6.4,-0.2,0.8,1.2,0.4,43.8,3.6,0.0
Hugo Novoa,-0.062,-0.06,-0.003,0.19,2003,20.0,Eredivisie,Utrecht,Spain,RB,,8.1,9.4,9.4,-1.2,1.2,1.4,1.3,51.4,3.5,0.0
Hugo Oliveira,-0.051,-0.028,-0.023,0.5,2002,21.0,Primeira Liga,Vizela,Portugal,RB,,9.2,9.2,9.9,2.8,1.4,1.4,1.9,50.0,3.9,0.0
Hugo Siquet,-0.057,-0.063,0.006,1.55,2002,21.0,Belgian Pro League,Cercle Brugge,Belgium,RB,"LB, RM, WB",8.4,9.9,12.6,-6.9,1.8,2.3,6.6,52.1,4.1,0.0
Hugo Sotelo,0.019,0.017,0.001,1.1,2003,19.0,La Liga,Celta Vigo,Spain,CM,,10.8,11.6,8.9,-2.2,0.7,1.7,1.7,45.0,3.9,0.0
Hugo Souza,-0.068,-0.038,-0.03,2.03,1999,24.0,Primeira Liga,Chaves,Brazil,GK,,3.9,3.8,9.2,-1.2,0.4,0.5,0.5,56.8,1.5,2.9
Hugo Vetlesen,-0.001,-0.011,0.01,2.55,2000,23.0,Belgian Pro League,Club Brugge,Norway,DM,"RM, CM",10.4,10.6,8.0,-4.8,1.2,2.0,0.4,57.4,4.4,0.0
Hugo Álvarez,0.011,0.012,-0.0,1.12,2003,20.0,La Liga,Celta Vigo,Spain,LM,"RM, WB",9.8,10.2,8.6,-4.1,0.9,1.4,1.2,50.0,3.8,0.0
Hussein Ali,-0.057,-0.046,-0.011,0.67,2002,21.0,Eredivisie,Heerenveen,Iraq,RB,RW,7.8,7.9,8.9,-3.2,1.5,1.3,0.8,50.0,3.3,0.0
Hwang Hee-chan,0.015,0.013,0.002,3.17,1996,27.0,Premier League,Wolves,South Korea,ST,"AM, RW, LW, LM, RM",10.2,7.1,7.8,11.6,0.7,0.8,0.5,30.3,4.4,0.0
Hwang In-beom,0.007,0.02,-0.013,0.0,1996,26.0,UCL,Red Star,South Korea,CM,DM,11.8,9.9,9.5,-0.7,1.2,1.7,2.6,47.7,5.0,0.0
Hákon Arnar Haraldsson,-0.05,-0.044,-0.006,1.3,2003,20.0,Ligue 1,Lille,Iceland,LW,"AM, LM",9.4,8.4,8.4,0.8,0.6,1.0,0.5,42.6,3.9,0.0
Héctor,0.0,-0.015,0.015,3.6,1995,27.0,Primeira Liga,Chaves,Spain,ST,"AM, RW",7.4,6.6,7.4,2.7,0.6,0.7,0.3,42.7,3.9,0.0
Héctor Bellerín,-0.009,-0.005,-0.004,2.26,1995,28.0,"UEL, La Liga",Real Betis,Spain,RB,RW,7.1,9.7,10.0,-1.2,1.4,1.3,0.8,40.3,2.6,0.0
Héctor Fort,0.02,0.018,0.002,0.48,2006,16.0,"La Liga, UCL",Barcelona,Spain,LB,RB,7.1,7.7,8.6,-1.2,1.0,1.3,0.8,45.8,3.2,0.0
Hélder Morim,-0.052,-0.051,-0.001,0.65,2001,22.0,Primeira Liga,Chaves,Portugal,CM,"LB, RM",9.4,8.9,8.8,0.3,1.3,1.4,1.2,45.9,4.3,0.0
Hélio Varela,-0.05,-0.06,0.01,2.78,2002,21.0,Primeira Liga,Portimonense,Cape Verde,LW,"ST, LM",16.6,13.0,9.0,3.5,0.8,1.1,0.9,39.7,6.3,0.0
Iago,0.045,0.015,0.03,2.81,1997,26.0,Bundesliga,Augsburg,Brazil,LB,"CB, DM, LW, WB",10.6,9.0,9.2,-3.0,1.1,1.3,0.7,52.2,4.1,0.0
Iago Aspas,0.064,0.034,0.03,5.06,1987,35.0,La Liga,Celta Vigo,Spain,ST,"AM, RW, LW",16.5,12.6,10.4,-3.2,0.6,0.6,4.6,33.9,6.9,0.0
Ian Maatsen,0.034,0.024,0.011,2.41,2002,21.0,"Bundesliga, UCL","Chelsea, Borussia Dortmund",Netherlands,LB,RW,7.3,11.0,10.0,0.3,1.3,1.5,0.7,40.1,3.0,0.0
Ianis Hagi,0.005,0.003,0.002,1.14,1998,24.0,La Liga,Deportivo Alavés,Romania,AM,"RW, ST",12.1,9.4,9.7,-9.4,0.8,1.3,5.1,49.0,5.7,0.0
Ibrahim Cissoko,0.01,0.004,0.006,0.36,2003,20.0,"UEL, Ligue 1",Toulouse,Netherlands,RW,"LB, AM, DM, LW, LM, RM",12.6,11.1,9.4,-3.2,0.9,1.2,0.9,41.1,4.8,0.0
Ibrahim Sadiq,-0.05,-0.044,-0.006,0.66,2000,23.0,Eredivisie,AZ Alkmaar,Ghana,RW,"DM, RM",10.2,8.0,9.7,0.3,1.0,1.7,0.8,42.9,4.7,0.0
Ibrahim Salah,0.072,0.065,0.006,1.01,2001,21.0,"UEL, Ligue 1",Rennes,Morocco,LW,"RW, ST, LM, RM",10.4,9.4,10.2,-1.8,1.3,1.4,0.7,46.8,4.9,0.0
Ibrahim Sangaré,0.029,0.025,0.004,1.96,1997,25.0,Premier League,"Nottingham Forest, PSV",Côte d'Ivoire,DM,"RM, CM",7.6,8.3,8.3,-4.6,1.4,1.7,0.6,42.4,3.7,0.0
Ibrahim Sulemana,-0.018,-0.015,-0.003,1.67,2003,20.0,Serie A,Cagliari,Ghana,CM,"DM, RM",7.3,7.4,7.5,5.7,0.9,1.3,0.5,49.0,3.2,0.0
Ibrahima Camará,-0.067,-0.057,-0.01,0.42,1999,24.0,Primeira Liga,Boavista,Guinea,DM,"CB, CM",8.8,9.7,8.8,-1.2,1.1,1.2,0.8,46.7,3.4,0.0
Ibrahima Konaté,0.076,0.049,0.027,3.1,1999,24.0,"UEL, Premier League",Liverpool,France,CB,,5.3,9.5,8.3,-4.6,1.5,1.7,0.4,66.5,3.0,0.0
Ibrahima Koné,-0.009,-0.009,-0.0,0.42,1999,24.0,La Liga,"Lorient, Almería",Mali,ST,,8.8,7.9,8.7,-3.2,0.9,1.0,0.9,50.9,3.8,0.0
Ibrahima Sissoko,-0.016,-0.02,0.004,2.07,1997,25.0,Ligue 1,Strasbourg,Mali,CM,DM,9.4,10.2,9.0,-5.5,1.2,1.8,0.5,53.4,3.4,0.0
Iddrisu Baba,-0.017,-0.023,0.006,1.8,1996,27.0,La Liga,Almería,Ghana,DM,"AM, CM",7.4,8.8,7.9,-4.6,1.1,2.0,0.5,58.2,3.8,0.0
Idrissa Gana Gueye,0.013,0.007,0.006,2.8,1989,33.0,Premier League,Everton,Senegal,CM,DM,10.0,10.4,7.3,2.7,1.3,2.1,0.5,51.9,4.1,0.0
Ifet Đakovac,-0.057,-0.047,-0.01,0.0,1997,25.0,UEL,TSC Bačka Top,Serbia,CM,,7.6,9.0,7.7,8.9,1.1,1.3,0.9,50.0,3.4,0.0
Iglesias,-0.018,-0.012,-0.007,1.76,1998,25.0,La Liga,Getafe,Spain,RB,"LB, RW, RM",8.8,9.1,10.6,-4.1,1.3,1.7,1.4,51.9,3.5,0.0
Ignace N'Dri,-0.033,-0.034,0.001,0.57,2000,22.0,Belgian Pro League,OH Leuven,Côte d'Ivoire,ST,"AM, RW, CB, LM, RM, WB",14.9,10.4,10.4,-5.0,0.9,1.4,0.8,48.9,5.4,0.0
Ignacio De Arruabarrena,-0.001,-0.033,0.031,3.84,1997,26.0,Primeira Liga,Arouca,Uruguay,GK,,2.9,2.9,8.5,-1.2,0.4,0.5,0.3,62.8,1.3,-3.0
Ignasi Miquel,-0.008,-0.011,0.003,3.95,1992,30.0,La Liga,Granada,Spain,CB,,6.1,7.6,7.8,-3.0,1.6,1.4,0.3,50.0,2.6,0.0
Igor,0.024,0.025,-0.001,2.57,1998,25.0,"UEL, Premier League",Brighton,Brazil,LB,CB,6.6,10.2,7.3,-2.7,1.1,1.1,0.7,61.1,2.7,0.0
Igor Carioca,-0.009,-0.002,-0.008,0.35,1996,26.0,Ligue 1,Lorient,Brazil,WB,RB,9.5,8.9,10.1,-1.2,1.2,1.6,1.3,48.8,3.9,0.0
Igor Marques,-0.049,-0.051,0.003,1.5,1999,24.0,Primeira Liga,Portimonense,Brazil,RB,"RW, LM, RM, WB",10.2,10.9,10.9,2.8,2.4,2.2,0.9,52.6,3.4,0.0
Igor Paixão,0.102,0.083,0.019,4.15,2000,23.0,"Eredivisie, UCL",Feyenoord,Brazil,LW,"RW, LM",11.3,7.6,9.9,4.1,0.8,1.0,5.9,48.3,7.4,0.0
Igor Rossi Branco,-0.064,-0.046,-0.019,0.92,1989,34.0,Primeira Liga,Farense,Brazil,CB,,6.5,7.1,7.6,-2.7,1.4,1.1,0.6,60.2,3.1,0.0
Igor Zubeldia,0.11,0.01,0.1,5.6,1997,26.0,"La Liga, UCL",Real Sociedad,Spain,CB,,5.0,9.3,7.8,-5.5,1.5,1.5,0.3,52.4,2.0,0.0
Ihlas Bebou,0.01,0.022,-0.012,2.4,1994,29.0,Bundesliga,Hoffenheim,Togo,ST,"AM, RW, LW, RM, WB",10.0,8.1,9.4,4.5,1.0,1.0,0.5,45.5,4.4,0.0
Iker Muniain,0.03,0.032,-0.003,0.96,1992,30.0,La Liga,Athletic Bilbao,Spain,AM,LW,10.2,10.7,9.1,-3.5,0.7,0.8,1.8,40.5,4.4,0.0
Iker Muñoz,-0.015,-0.025,0.01,2.37,2002,20.0,La Liga,Osasuna,Spain,CM,DM,6.2,9.0,9.2,13.9,0.8,1.1,0.5,55.9,3.5,0.0
Ilaix Moriba,-0.015,-0.013,-0.002,0.77,2003,20.0,La Liga,Getafe,Guinea,CM,"DM, ST, LM",9.1,9.0,8.3,-1.2,1.0,1.4,0.7,49.0,3.9,0.0
Ilario Monterisi,-0.024,-0.003,-0.02,1.76,2001,21.0,Serie A,Frosinone,Italy,CB,RB,6.6,7.6,9.4,3.2,0.9,1.3,0.7,56.4,2.9,0.0
Ilay Camara,-0.083,-0.065,-0.018,1.21,2003,20.0,Belgian Pro League,RWD Molenbeek,Belgium,WB,"AM, RW, RB, RM",10.6,9.3,10.0,4.5,1.3,1.6,1.5,45.9,3.4,0.0
Ilay Hajaj,-0.056,-0.044,-0.012,0.0,2001,21.0,UEL,Maccabi Haifa,Israel,AM,,7.8,8.3,8.4,-1.2,1.3,1.3,1.0,50.0,3.8,0.0
Ilias Akhomach,-0.013,-0.013,-0.0,1.95,2004,19.0,"UEL, La Liga",Villarreal,Morocco,RW,"RM, ST",11.8,9.9,9.1,-1.0,1.1,1.6,0.9,42.1,4.8,0.0
Ilija Vukotić,-0.062,-0.049,-0.013,0.91,1999,24.0,Primeira Liga,Boavista,Montenegro,DM,"LM, CM",9.3,10.0,7.7,2.8,0.8,1.7,0.6,56.5,3.3,0.0
