Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alex McCarthy,-0.024,0.001,-0.025,0.65,1989,32.0,Premier League,Southampton,England,GK,,7.2,6.7,10.2,-3.4,0.9,0.9,0.9,51.4,2.8,9.2
Alex Meret,0.054,0.001,0.053,5.51,1997,25.0,"UCL, Serie A",Napoli,Italy,GK,,1.8,1.8,4.6,-3.4,0.3,0.3,0.3,59.5,1.0,-4.4
Alex Oxlade-Chamberlain,0.025,0.022,0.003,0.53,1993,28.0,"Premier League, UCL",Liverpool,England,LW,"RW, ST, LM",9.7,9.2,9.4,-4.7,1.1,1.4,1.0,46.2,4.0,0.0
Alex Sandro,0.057,0.019,0.038,3.26,1991,31.0,"World Cup, UEL, Serie A","Juventus, Brazil",Brazil,CB,LB,8.9,12.5,9.2,-7.7,1.4,1.6,0.4,59.3,3.7,0.0
Alex Sola,0.031,0.023,0.008,0.57,1999,23.0,"UEL, La Liga",Real Sociedad,Spain,RB,,8.1,8.7,9.9,-4.4,1.5,1.9,1.4,53.2,3.8,0.0
Alex Telles,-0.003,0.009,-0.012,1.96,1992,29.0,"World Cup, La Liga, UCL","Sevilla, Brazil",Brazil,LB,"CB, LM, WB",9.7,8.1,10.2,-7.3,1.5,1.3,1.8,54.2,4.0,0.0
Alex Timossi Andersson,-0.077,-0.071,-0.005,0.21,2001,21.0,Eredivisie,Heerenveen,Sweden,ST,"RW, LW, RM",9.4,8.3,8.9,-6.3,1.1,1.3,1.0,45.3,3.9,0.0
Alexander Bah,0.044,0.011,0.033,3.24,1997,24.0,"Primeira Liga, World Cup, UCL","Benfica, Denmark",Denmark,RB,,10.9,10.6,12.5,-1.3,2.0,1.8,1.0,53.4,4.4,0.0
Alexander Djiku,0.028,-0.012,0.04,4.28,1994,27.0,"World Cup, Ligue 1","Ghana, Strasbourg",Ghana,CB,,6.1,9.0,8.3,-5.1,2.4,1.5,0.6,68.1,2.6,0.0
Alexander Hack,-0.017,-0.016,-0.001,1.42,1993,28.0,Bundesliga,Mainz 05,Germany,CB,,7.4,9.2,8.7,-3.9,1.8,1.5,0.7,50.5,2.8,0.0
Alexander Isak,0.1,0.091,0.008,3.59,1999,22.0,Premier League,"Newcastle United, Real Sociedad",Sweden,ST,"AM, LW",12.5,8.8,8.0,5.5,0.7,0.9,0.5,46.4,5.1,0.0
Alexander Meyer,0.045,0.02,0.025,1.09,1991,31.0,"Bundesliga, UCL",Borussia Dortmund,Germany,GK,,4.6,4.5,7.4,-3.4,0.6,0.7,0.6,51.4,2.1,6.5
Alexander Nübel,0.023,-0.002,0.025,5.32,1996,25.0,"UEL, Ligue 1",Monaco,Germany,GK,,2.5,1.8,6.6,-3.4,0.3,0.3,0.5,57.1,1.0,5.0
Alexander Prass,-0.009,-0.009,-0.0,0.0,2001,21.0,UEL,Sturm Graz,Austria,LM,,11.3,9.7,9.5,-5.8,1.1,1.3,0.9,50.0,4.5,0.0
Alexander Schmidt,-0.018,-0.012,-0.007,0.4,1998,24.0,Primeira Liga,Vizela,Austria,ST,,11.6,8.3,9.4,-9.5,1.1,1.2,0.9,42.9,4.5,0.0
Alexander Schwolow,-0.044,-0.007,-0.038,2.15,1992,30.0,Bundesliga,Schalke 04,Germany,GK,,4.4,4.2,8.9,-3.9,0.5,0.5,1.2,52.6,1.8,13.2
Alexander Sørloth,0.083,0.057,0.025,4.81,1995,26.0,"UEL, La Liga","RB Leipzig, Real Sociedad",Norway,ST,,11.2,5.8,8.8,-1.4,0.4,0.7,0.4,54.0,4.5,0.0
Alexandre Coeff,-0.015,0.0,-0.015,0.75,1992,30.0,Ligue 1,Auxerre,France,CB,,7.5,9.2,9.1,-3.9,1.3,1.2,0.8,49.0,2.8,0.0
Alexandre Guedes,-0.049,-0.04,-0.008,0.8,1994,28.0,Primeira Liga,Paços de Ferreira,Portugal,ST,,10.7,7.4,9.1,-11.6,0.9,1.1,0.7,39.0,4.5,0.0
Alexandre Lacazette,0.083,0.063,0.02,5.88,1991,31.0,Ligue 1,Lyon,France,ST,AM,15.7,7.3,9.1,6.6,0.7,1.0,1.5,41.7,6.3,0.0
Alexandre Penetra,-0.014,-0.024,0.01,3.21,2001,20.0,Primeira Liga,Famalicão,Portugal,RB,CB,9.0,8.6,10.6,0.7,1.5,1.7,0.8,51.7,3.1,0.0
Alexis Beka Beka,0.001,0.004,-0.003,0.76,2001,21.0,Ligue 1,Nice,France,CM,WB,8.6,9.5,10.0,-5.8,1.6,1.2,1.4,48.8,3.8,0.0
Alexis Blin,-0.008,-0.033,0.025,3.14,1996,25.0,Serie A,Lecce,France,CM,"CB, DM, LM, RM",9.8,9.3,7.5,-11.1,1.5,1.7,0.7,45.6,3.5,0.0
Alexis Claude-Maurice,0.024,0.03,-0.005,1.04,1998,24.0,Ligue 1,"Nice, Lens",France,AM,"RW, LW, ST",10.4,8.7,9.3,7.5,1.0,1.5,1.0,54.8,4.8,0.0
Alexis Flips,0.022,0.02,0.002,3.08,2000,22.0,Ligue 1,Reims,France,LW,"AM, RB, WB",15.4,9.3,12.7,-2.4,1.3,1.5,4.0,37.1,5.6,0.0
Alexis Mac Allister,0.111,0.055,0.056,6.45,1998,23.0,"World Cup, Premier League","Argentina, Brighton",Argentina,CM,"AM, DM, LM",12.2,10.5,8.7,-13.4,1.0,1.6,1.9,50.5,6.2,0.0
Alexis Méndez,-0.045,-0.042,-0.003,1.49,2000,21.0,Primeira Liga,Vizela,United States,RW,"AM, DM, LW, LM, RM, CM",13.0,10.9,9.5,-5.6,1.3,1.4,2.0,50.9,4.5,0.0
Alexis Saelemaekers,0.049,0.035,0.013,2.46,1999,23.0,"UCL, Serie A",AC Milan,Belgium,RW,"RB, LW, WB",14.4,10.1,10.0,1.5,1.5,1.5,1.4,57.1,5.6,0.0
Alexis Sánchez,0.075,0.05,0.025,5.24,1988,33.0,"Ligue 1, UCL",Marseille,Chile,ST,AM,15.8,7.7,9.9,1.1,0.4,0.9,1.4,36.1,6.1,0.0
Alexis Vega,0.008,0.01,-0.002,0.0,1997,24.0,World Cup,Mexico,Mexico,LW,,9.4,8.7,9.2,-7.3,1.1,1.1,1.7,45.0,4.5,0.0
Alexsandro Ribeiro,0.048,0.042,0.006,2.83,1999,22.0,Ligue 1,Lille,Brazil,CB,,5.3,8.1,7.7,2.6,1.6,1.3,0.5,52.1,3.1,0.0
Alfons Sampsted,-0.068,-0.046,-0.022,0.4,1998,24.0,"Eredivisie, UEL","Twente, Bodø/Glimt",Iceland,RB,,7.2,8.0,9.1,-4.4,1.3,1.6,0.9,44.9,3.4,0.0
Alfonso,-0.091,-0.069,-0.022,0.91,1999,22.0,Belgian Pro League,Oostende,Mozambique,CM,,8.1,9.9,8.3,-4.9,1.7,2.0,0.8,49.0,2.7,0.0
Alfonso Espino,0.026,-0.012,0.038,4.96,1992,30.0,La Liga,Cádiz,Uruguay,LB,,11.4,11.0,12.6,-10.4,1.8,2.1,1.0,45.5,3.6,0.0
Alfonso Pedraza,0.028,0.036,-0.008,2.61,1996,26.0,La Liga,Villarreal,Spain,LB,LW,10.1,8.7,10.6,-9.1,1.4,1.8,0.5,50.0,4.1,0.0
Alfred Duncan,0.021,0.012,0.009,1.71,1993,29.0,Serie A,Fiorentina,Ghana,DM,"LM, CM",11.1,10.2,9.4,-0.8,1.1,1.2,1.0,52.0,4.2,0.0
Alfredo Morelos,-0.01,-0.005,-0.005,0.0,1996,26.0,UCL,Rangers,Colombia,ST,,9.5,8.7,9.3,-10.8,1.1,1.1,1.0,47.2,4.1,0.0
Alhassan Yusuf,-0.04,-0.048,0.008,1.69,2000,22.0,Belgian Pro League,Antwerp,Nigeria,DM,"AM, LM, RM, CM",8.9,11.9,8.3,-6.3,2.4,2.0,0.5,55.5,3.5,0.0
Ali Abdi,-0.011,-0.008,-0.003,0.0,1993,28.0,World Cup,Tunisia,Tunisia,WB,,8.8,8.9,10.3,-3.4,1.4,1.5,1.8,54.2,3.4,0.0
Ali Al-Bulaihi,-0.004,-0.003,-0.001,0.0,1989,32.0,World Cup,Saudi Arabia,Saudi Arabia,CB,,8.5,8.9,8.7,-3.4,1.3,1.3,1.0,50.0,3.4,0.0
Ali Alipour,-0.022,-0.019,-0.003,0.65,1995,26.0,Primeira Liga,Gil Vicente FC,Iran,LW,"AM, RW, ST, CM",9.8,7.6,9.3,-3.1,0.9,1.1,0.8,46.7,4.5,0.0
Ali Gholizadeh,-0.025,-0.028,0.003,1.17,1996,26.0,"World Cup, Belgian Pro League","Iran, Charleroi",Iran,AM,"RW, ST, RM, CM",14.9,12.4,10.1,-6.5,0.9,0.7,2.3,44.2,5.0,0.0
Ali Mohamed,-0.001,0.002,-0.003,0.0,1995,26.0,UCL,Maccabi Haifa,Niger,CM,,9.2,11.0,9.3,-3.4,1.4,1.1,1.0,50.0,3.6,0.0
Alidu Seidu,-0.003,-0.037,0.034,3.36,2000,22.0,"World Cup, Ligue 1","Clermont Foot, Ghana",Ghana,CB,RB,6.8,7.8,8.6,-3.9,2.0,1.5,0.5,62.8,3.4,0.0
Alieu Fadera,-0.07,-0.08,0.01,2.33,2001,20.0,Belgian Pro League,Zulte Waregem,Gambia,LW,"AM, RW, ST, LM, WB",15.3,12.1,9.7,-3.4,0.9,2.6,0.6,34.4,5.5,0.0
Alioune Ndour,-0.057,-0.038,-0.019,1.14,1997,24.0,Belgian Pro League,Zulte Waregem,Senegal,ST,"RW, LW, CM, WB",13.3,8.7,9.2,4.0,1.1,1.4,0.6,44.0,4.5,0.0
Alireza Jahanbakhsh,0.055,0.042,0.013,2.2,1993,28.0,"Eredivisie, World Cup, UEL","Iran, Feyenoord",Iran,RW,LW,16.5,10.4,11.9,12.4,1.1,1.3,1.2,53.5,6.9,0.0
Alisson,0.1,0.024,0.076,7.14,1992,29.0,"World Cup, Premier League, UCL","Brazil, Liverpool",Brazil,GK,,2.0,1.7,4.9,-3.4,0.2,0.3,0.3,61.7,1.0,-8.7
Alistair Johnston,0.009,0.015,-0.006,0.0,1998,23.0,World Cup,Canada,Canada,RB,,9.8,9.2,9.6,-7.3,1.2,1.3,1.7,52.5,3.8,0.0
Allan McGregor,-0.029,-0.008,-0.021,0.0,1982,40.0,UCL,Rangers,Scotland,GK,,7.9,7.4,10.0,-3.4,0.9,0.9,0.9,50.0,2.8,4.3
Allan Saint-Maximin,0.057,0.048,0.009,2.03,1997,25.0,Premier League,Newcastle United,France,LW,"RW, ST",17.2,15.3,10.6,-6.0,0.9,0.8,0.6,50.0,5.9,0.0
Allano,-0.08,-0.08,-0.0,0.88,1995,27.0,Primeira Liga,Santa Clara,Brazil,LW,"LB, RW, LM, RM",10.9,11.8,11.7,-6.8,1.0,1.4,1.2,48.5,4.6,0.0
Almamy Touré,0.001,0.013,-0.012,0.55,1996,26.0,Bundesliga,Eintracht Frankfurt,Mali,CB,,8.8,8.6,8.7,-5.8,1.6,1.5,0.9,52.5,3.3,0.0
Almoatasem Al Musrati,0.036,0.007,0.029,3.83,1996,26.0,"Primeira Liga, UEL",Braga,Libya,CM,DM,8.0,12.0,9.1,3.5,2.6,1.6,0.6,56.0,3.5,0.0
Almoez Ali,-0.023,-0.02,-0.003,0.0,1996,25.0,World Cup,Qatar,Qatar,ST,,8.7,8.5,8.9,-5.4,1.1,1.1,1.0,42.3,3.6,0.0
Alois Oroz,-0.075,-0.059,-0.015,0.82,2000,21.0,"Eredivisie, UEL","Sturm Graz, Vitesse",Croatia,CB,DM,5.5,6.6,7.9,-3.2,1.5,1.4,0.7,55.9,2.4,0.0
Alphonse Areola,0.046,0.017,0.029,0.53,1993,29.0,Premier League,West Ham,France,GK,,7.7,7.4,8.5,-3.4,1.0,1.0,1.0,50.0,3.1,0.4
Alphonso Davies,0.103,0.055,0.048,4.43,2000,21.0,"World Cup, Bundesliga, UCL","Bayern Munich, Canada",Canada,LB,"LW, WB",12.0,11.2,10.1,-5.3,1.3,1.4,0.5,49.1,4.6,0.0
Altay Bayındır,-0.009,-0.007,-0.002,0.0,1998,24.0,UEL,Fenerbahçe,Turkey,GK,,6.4,5.6,8.3,-3.4,0.7,0.8,0.7,51.4,2.4,5.0
Amadou Dante,0.0,0.001,-0.0,0.0,2000,21.0,UEL,Sturm Graz,Mali,LB,,9.2,9.4,9.9,-3.9,1.5,1.5,1.2,51.2,3.7,0.0
Amadou Diawara,-0.043,-0.043,0.0,1.64,1997,25.0,Belgian Pro League,Anderlecht,Guinea,CM,"DM, RM",8.2,9.3,8.1,-0.8,1.4,1.8,0.5,48.9,3.2,0.0
Amadou Haidara,0.041,0.03,0.011,2.43,1998,24.0,"Bundesliga, UCL",RB Leipzig,Mali,DM,CM,10.3,9.4,8.3,-7.8,2.0,1.3,0.5,45.8,3.8,0.0
Amadou Onana,0.019,-0.008,0.027,3.81,2001,20.0,"World Cup, Premier League","Belgium, Everton",Belgium,CM,"DM, LM, RM",9.7,9.0,7.4,-13.8,1.6,1.9,0.4,52.3,4.3,0.0
Amahl Pellegrino,-0.005,-0.001,-0.003,0.0,1990,32.0,UEL,Bodø/Glimt,Norway,LW,,11.3,9.5,8.8,-2.8,1.0,1.0,1.3,48.7,4.2,0.0
Amar Dedić,-0.004,-0.008,0.004,0.0,2002,19.0,UCL,RB Salzburg,Bosnia and Herzegovina,RB,,10.4,9.3,10.6,-4.9,1.3,1.7,1.4,47.9,3.8,0.0
Amath,-0.008,-0.009,0.002,1.62,1996,26.0,La Liga,Mallorca,Senegal,CM,"AM, RW, ST, RM",11.9,9.3,9.0,-6.2,0.9,1.7,0.6,41.0,4.6,0.0
Ameen Al-Dakhil,-0.061,-0.052,-0.009,1.29,2002,20.0,Belgian Pro League,Sint-Truiden,Belgium,CB,,7.4,10.2,7.9,-4.4,1.6,1.3,0.6,55.4,2.4,0.0
Amer Gojak,-0.007,-0.005,-0.002,0.0,1997,25.0,UEL,Ferencváros,Bosnia and Herzegovina,AM,,9.8,9.9,9.9,-8.2,1.2,1.0,1.3,51.3,4.0,0.0
Amin Sarr,-0.051,-0.052,0.001,2.18,2001,21.0,Eredivisie,"Lyon, Heerenveen",Sweden,ST,"AM, RW, LW",13.5,8.0,8.6,-4.9,0.6,1.0,0.8,40.6,5.0,0.0
Amin Younes,-0.066,-0.059,-0.007,0.3,1993,28.0,Eredivisie,Utrecht,Germany,LW,"ST, LM",11.2,10.9,9.2,-4.4,0.9,1.4,1.3,50.0,4.1,0.0
Amine Adli,0.056,0.039,0.018,2.59,2000,22.0,"Bundesliga, UEL",Bayer Leverkusen,Morocco,LW,"AM, RW, ST",16.0,10.1,10.2,-1.4,0.8,1.0,1.5,47.9,6.5,0.0
Amine Gouiri,0.097,0.075,0.022,5.83,2000,22.0,"UEL, Ligue 1","Nice, Rennes",Algeria,ST,"LW, LM",14.1,7.8,8.7,11.4,0.7,1.1,0.6,40.6,5.4,0.0
Amine Harit,0.024,0.019,0.005,0.8,1997,25.0,"Ligue 1, UCL",Marseille,Morocco,AM,"LW, ST",16.2,11.5,10.0,-5.6,1.1,0.9,2.9,38.2,6.1,0.0
Amine Oudrhiri,-0.052,-0.051,-0.0,0.77,1992,29.0,Primeira Liga,Rio Ave,Morocco,CM,DM,9.4,10.8,7.7,-3.9,1.3,1.2,0.7,50.0,3.6,0.0
Amine Salama,-0.019,-0.019,0.0,1.56,2000,22.0,Ligue 1,Angers,France,ST,"RW, LW, LM, RM",11.5,8.3,9.4,-3.0,1.1,1.1,0.8,41.0,3.9,0.0
Amir Rrahmani,0.099,0.042,0.058,5.22,1994,28.0,"UCL, Serie A",Napoli,Kosovo,CB,,5.0,8.0,7.4,-3.1,0.8,1.1,0.4,59.2,2.5,0.0
Amirhossein Hosseinzadeh,-0.031,-0.035,0.004,1.27,2000,21.0,Belgian Pro League,Charleroi,Iran,AM,"ST, CM, WB",12.4,10.1,8.4,-4.0,0.9,1.5,0.7,49.2,4.2,0.0
Amos Pieper,-0.011,-0.001,-0.01,2.54,1998,24.0,Bundesliga,Werder Bremen,Germany,CB,,6.9,9.5,9.1,3.2,1.6,1.5,0.5,63.9,2.6,0.0
Anas Tahiri,-0.045,-0.055,0.01,2.73,1995,27.0,Eredivisie,Heerenveen,Belgium,CM,"DM, LM",9.6,10.8,7.6,-0.8,1.7,1.0,1.3,45.1,3.6,0.0
Anass Salah-Eddine,-0.058,-0.049,-0.009,0.6,2002,20.0,Eredivisie,Twente,Netherlands,CM,"LB, LM",10.9,9.1,9.7,-4.9,1.3,1.9,1.3,52.4,4.4,0.0
Anass Zaroury,-0.02,-0.023,0.003,0.29,2000,21.0,"World Cup, Belgian Pro League","Morocco, Charleroi",Morocco,ST,,10.4,10.1,9.6,3.7,1.1,1.0,1.0,51.4,3.9,0.0
Anastasios Bakasetas,0.052,0.047,0.005,0.0,1993,29.0,UEL,Trabzonspor,Greece,AM,CM,14.1,12.2,9.8,8.2,1.0,1.3,3.9,45.3,5.9,0.0
Anastasios Douvikas,0.016,0.021,-0.005,3.24,1999,22.0,Eredivisie,Utrecht,Greece,ST,"AM, LW",11.4,6.7,9.1,8.9,0.5,1.1,0.5,43.6,5.4,0.0
Anatolii Trubin,-0.011,0.0,-0.011,0.0,2001,20.0,UCL,Shakhtar Donetsk,Ukraine,GK,,6.9,6.0,9.4,-3.4,0.7,0.8,0.8,52.8,2.4,0.5
Ander Barrenetxea,0.037,0.031,0.006,1.47,2001,20.0,"UEL, La Liga",Real Sociedad,Spain,ST,"RB, LW, LM, RM",12.1,10.0,10.1,-3.0,1.0,1.6,1.2,46.9,4.6,0.0
Ander Guevara,0.034,0.028,0.007,0.37,1997,25.0,"UEL, La Liga",Real Sociedad,Spain,DM,"CB, LM, RM, CM",11.3,10.1,8.5,-0.3,1.1,1.2,0.8,54.0,3.8,0.0
Ander Herrera,0.018,0.012,0.006,1.05,1989,32.0,La Liga,Athletic Bilbao,Spain,DM,CM,11.4,9.0,9.1,-5.8,1.5,1.4,1.2,52.2,4.3,0.0
Anders Christiansen,-0.014,-0.012,-0.003,0.0,1990,32.0,UEL,Malmö,Denmark,LW,CM,11.7,10.6,9.5,-6.8,1.3,0.9,2.3,48.7,4.5,0.0
Anders Dreyer,-0.01,-0.012,0.002,1.53,1998,24.0,"UEL, Belgian Pro League","Anderlecht, Midtjylland",Denmark,RW,ST,14.9,8.4,9.0,1.8,1.0,0.8,3.0,41.9,5.4,0.0
Anderson,-0.027,-0.021,-0.006,1.59,1997,24.0,Primeira Liga,Vitória,Brazil,ST,RW,10.9,7.2,8.9,-7.2,0.7,0.7,0.7,33.9,5.1,0.0
Anderson Carvalho,-0.042,-0.041,-0.0,0.53,1990,32.0,Primeira Liga,Santa Clara,Brazil,DM,CM,10.7,9.5,8.9,-4.9,1.3,1.5,0.8,45.7,4.0,0.0
Anderson Esiti,-0.017,-0.013,-0.004,0.0,1994,28.0,UEL,Ferencváros,Nigeria,DM,,9.7,8.7,8.8,-3.4,1.1,1.9,1.0,50.0,3.5,0.0
Anderson Jesus,-0.027,-0.043,0.016,3.14,1995,27.0,Primeira Liga,Vizela,Brazil,CB,,4.7,4.7,7.0,-5.1,1.6,1.1,0.5,58.0,2.1,0.0
Anderson,-0.03,-0.026,-0.004,0.47,1998,24.0,Primeira Liga,"Casa Pia, Portimonense",Brazil,RW,"LW, LM, RM",13.3,10.1,9.1,-5.8,1.0,1.0,0.9,43.9,4.6,0.0
Andoni Gorosabel,0.028,0.02,0.009,2.74,1996,25.0,"UEL, La Liga",Real Sociedad,Spain,RB,,7.9,10.0,8.4,-6.8,1.2,1.5,1.4,41.6,3.3,0.0
Andre-Frank Zambo Anguissa,0.09,0.052,0.038,6.31,1995,26.0,"UCL, World Cup, Serie A","Napoli, Cameroon",Cameroon,CM,DM,9.8,9.7,9.9,-8.0,2.0,1.3,0.4,59.8,4.8,0.0
Andrea Barberis,-0.011,-0.006,-0.005,0.44,1993,28.0,Serie A,Monza,Italy,CM,,10.5,8.9,8.9,-3.9,1.6,1.2,1.3,50.0,3.8,0.0
Andrea Belotti,0.022,0.014,0.007,1.78,1993,28.0,"UEL, Serie A",Roma,Italy,ST,AM,11.2,7.0,9.2,-18.6,0.8,0.9,0.5,41.8,5.5,0.0
Andrea Cambiaso,0.04,0.012,0.028,3.66,2000,22.0,Serie A,Bologna,Italy,LB,"RB, WB",10.2,10.9,9.8,-7.7,1.4,1.7,1.1,32.9,3.9,0.0
Andrea Colpani,0.021,0.014,0.006,1.46,1999,23.0,Serie A,Monza,Italy,AM,"RM, CM, WB",14.0,11.3,9.7,5.8,0.9,1.3,1.8,46.0,5.7,0.0
Andrea Consigli,-0.01,0.006,-0.016,4.13,1987,35.0,Serie A,Sassuolo,Italy,GK,,2.9,2.4,7.9,-3.4,0.4,0.4,0.4,59.1,1.3,16.9
Andrea Petagna,-0.014,-0.013,-0.001,2.13,1995,27.0,Serie A,Monza,Italy,ST,AM,12.2,7.1,9.9,-10.6,0.7,0.8,0.5,51.4,4.8,0.0
Andrea Pinamonti,0.034,0.032,0.003,3.55,1999,23.0,Serie A,Sassuolo,Italy,ST,,11.0,5.2,9.9,-11.5,0.6,0.8,0.4,35.6,5.2,0.0
Andreas Bouchalakis,-0.028,-0.025,-0.003,0.0,1993,29.0,UEL,Olympiacos,Greece,CM,DM,10.3,9.3,9.0,-3.4,1.2,1.0,1.0,48.8,3.4,0.0
Andreas Bruus,-0.05,-0.032,-0.018,1.65,1999,23.0,Ligue 1,Troyes,Denmark,WB,"AM, RW, RB, RM",10.0,9.5,9.9,-6.8,1.3,0.8,1.1,37.8,3.1,0.0
Andreas Christensen,0.11,0.048,0.061,3.92,1996,26.0,"World Cup, La Liga, UCL","Denmark, Barcelona",Denmark,CB,,5.2,7.8,6.3,-1.2,1.4,1.1,0.4,62.8,2.4,0.0
Andreas Cornelius,-0.003,-0.001,-0.002,0.0,1993,29.0,"World Cup, UCL","FC Copenhagen, Denmark",Denmark,ST,,10.8,8.3,9.7,-8.6,1.0,1.2,1.1,52.3,4.4,0.0
Andreas Hanche-Olsen,-0.013,-0.011,-0.003,2.44,1997,25.0,Bundesliga,"Gent, Mainz 05",Norway,CB,"RB, CM",5.5,8.1,9.2,-0.3,1.9,1.4,0.5,60.8,2.2,0.0
Andreas Pereira,0.02,-0.006,0.026,4.13,1996,26.0,Premier League,Fulham,Brazil,AM,LW,13.6,10.5,11.1,-16.1,0.6,0.7,7.8,36.7,5.7,0.0
Andreas Samaris,-0.056,-0.044,-0.012,1.34,1989,33.0,Primeira Liga,Rio Ave,Greece,CM,DM,10.1,8.9,9.3,-5.4,1.0,1.4,1.6,60.8,4.1,0.0
Andreas Skov Olsen,0.01,0.007,0.003,2.05,1999,22.0,"World Cup, UCL, Belgian Pro League","Club Brugge, Denmark",Denmark,RW,"LW, WB",16.8,12.1,10.4,11.5,1.0,0.9,3.8,45.1,6.5,0.0
Andreas Ulmer,-0.005,-0.008,0.003,0.0,1985,36.0,UCL,RB Salzburg,Austria,LB,,10.0,9.1,10.0,-4.9,1.4,1.0,1.2,53.7,3.6,0.0
Andrei Girotto,0.006,-0.024,0.03,4.52,1992,30.0,"UEL, Ligue 1",Nantes,Brazil,CB,"DM, CM",5.9,7.7,7.8,-7.8,2.3,2.3,0.6,62.2,2.7,0.0
Andrej Kramarić,0.036,0.019,0.017,3.95,1991,31.0,"World Cup, Bundesliga","Croatia, Hoffenheim",Croatia,CM,"AM, RW, ST",15.4,9.8,8.3,-2.6,0.5,0.5,1.3,40.4,5.2,0.0
Andrew,-0.036,-0.027,-0.009,2.37,2001,21.0,Primeira Liga,Gil Vicente FC,Brazil,GK,,3.8,3.2,7.2,-3.4,0.4,0.5,0.4,63.0,1.4,-6.8
Andrew Gravillon,-0.009,-0.017,0.008,1.78,1998,24.0,Ligue 1,"Torino, Reims",Guadeloupe,CB,RB,5.6,8.2,8.8,-7.3,2.0,1.1,1.2,51.4,2.9,0.0
Andrew Hjulsager,-0.03,-0.041,0.011,1.32,1995,27.0,Belgian Pro League,Gent,Denmark,AM,"RW, ST, LM, RM, CM, WB",13.8,11.6,11.0,-0.3,0.8,1.5,2.7,47.6,5.2,0.0
Andrew Robertson,0.08,0.03,0.05,5.14,1994,28.0,"Premier League, UCL",Liverpool,Scotland,LB,,9.7,11.0,11.5,-9.9,0.9,0.9,3.9,49.4,3.7,0.0
Andrezinho,-0.026,-0.022,-0.003,0.64,1996,25.0,Primeira Liga,Santa Clara,Portugal,RB,"AM, RW, DM, LW, RM",14.4,11.1,9.1,-7.8,1.0,1.1,2.2,48.7,5.1,0.0
Andri Fannar Baldursson,-0.071,-0.067,-0.004,0.18,2002,20.0,Eredivisie,NEC Nijmegen,Iceland,DM,"AM, CM",8.7,8.8,8.9,-4.4,1.5,1.6,1.0,48.8,3.5,0.0
Andries Noppert,-0.064,-0.062,-0.002,1.46,1994,28.0,"Eredivisie, World Cup","Netherlands, Heerenveen",Netherlands,GK,,3.9,3.4,8.2,-3.4,0.4,0.5,0.5,60.4,1.6,-6.5
Andrija Živković,-0.007,0.007,-0.014,0.0,1996,25.0,World Cup,Serbia,Serbia,WB,,10.9,9.9,9.2,-3.9,1.3,1.4,1.1,50.0,4.0,0.0
Andriy Lunin,0.035,0.024,0.011,1.04,1999,23.0,"La Liga, UCL",Real Madrid,Ukraine,GK,,4.8,4.8,7.0,-3.4,0.8,0.8,0.7,51.4,2.4,3.4
Andronikos Kakoulli,-0.023,-0.014,-0.008,0.0,2001,21.0,UEL,AC Omonia,Cyprus,ST,,9.7,8.5,8.9,-6.8,1.0,1.0,1.0,43.2,3.7,0.0
András Németh,-0.044,-0.046,0.002,0.39,2002,19.0,Belgian Pro League,Genk,Hungary,ST,"RW, LW",10.8,8.0,9.1,-1.8,1.0,1.0,0.9,50.0,4.4,0.0
András Schäfer,-0.011,-0.021,0.009,1.12,1999,23.0,"Bundesliga, UEL",Union Berlin,Hungary,CM,,9.0,9.5,8.4,-6.3,1.1,1.3,0.7,49.2,3.8,0.0
André Amaro,-0.03,-0.037,0.007,2.72,2002,19.0,Primeira Liga,Vitória,Portugal,CB,,5.9,8.3,6.6,-7.3,2.1,1.5,0.4,55.5,2.6,0.0
André André,-0.05,-0.043,-0.007,1.36,1989,32.0,Primeira Liga,Vitória,Portugal,CM,DM,12.8,12.8,8.5,-2.3,1.0,1.4,0.7,42.7,4.9,0.0
André Ayew,-0.012,-0.015,0.003,0.41,1989,32.0,"World Cup, Premier League","Nottingham Forest, Ghana",Ghana,ST,"AM, RW, LW",8.0,8.9,8.2,-1.8,0.9,1.2,1.2,39.6,3.8,0.0
André Bukia,-0.071,-0.065,-0.007,0.87,1995,27.0,Primeira Liga,Arouca,DR Congo,RW,RM,11.5,10.8,8.5,0.2,0.9,1.0,0.7,36.2,4.9,0.0
André Castro,-0.028,-0.024,-0.004,0.73,1988,34.0,"Primeira Liga, UEL",Braga,Portugal,CM,"DM, LM",7.3,10.1,8.3,-1.8,1.3,1.7,0.7,42.5,3.6,0.0
André Franco,-0.016,-0.013,-0.003,0.88,1998,24.0,"Primeira Liga, UCL",Porto,Portugal,CM,"AM, RW, RM",10.5,11.1,9.5,-3.5,1.1,1.3,1.9,49.0,4.6,0.0
André Gomes,0.046,0.037,0.01,2.82,1993,29.0,Ligue 1,Lille,Portugal,DM,"AM, CM",9.4,12.2,9.5,6.1,0.9,1.3,0.6,54.7,3.8,0.0
André Hahn,-0.014,-0.015,0.0,0.49,1990,31.0,Bundesliga,Augsburg,Germany,ST,"AM, RW",8.8,8.8,9.3,4.8,1.2,1.4,0.9,48.4,3.6,0.0
