Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Daniel Schmidt,-0.059,-0.043,-0.017,2.6,1992,29.0,Belgian Pro League,Sint-Truiden,Japan,GK,,3.2,3.0,8.4,-3.1,0.4,0.3,0.6,55.5,1.2,6.1
Daniel Vivian,0.049,0.018,0.03,3.49,1999,22.0,La Liga,Athletic Bilbao,Spain,CB,,5.2,6.2,7.2,0.4,1.5,1.3,0.4,40.4,2.6,0.0
Daniel Wass,0.03,0.006,0.024,2.62,1989,32.0,La Liga,"Atlético Madrid, Valencia",Denmark,CM,"DM, RB",7.7,9.5,8.2,-6.7,1.1,1.1,2.1,52.9,3.7,0.0
Daniele Baselli,-0.005,-0.003,-0.003,0.59,1992,29.0,Serie A,"Torino, Cagliari",Italy,CM,"AM, ST",11.1,10.0,10.0,-8.8,1.2,1.5,2.1,45.0,4.3,0.0
Daniele Padelli,-0.022,0.008,-0.03,0.33,1985,35.0,Serie A,Udinese,Italy,GK,,7.8,7.6,9.1,-3.1,1.1,1.0,1.0,51.3,3.1,4.4
Daniele Rugani,0.026,0.009,0.017,1.4,1994,27.0,"UCL, Serie A",Juventus,Italy,CB,,5.7,7.5,7.3,-4.6,1.4,1.1,0.7,54.2,2.5,0.0
Daniele Verde,0.027,0.015,0.012,3.1,1996,25.0,Serie A,Spezia,Italy,RW,"AM, LW, ST, RM",15.2,11.8,9.7,10.7,1.2,0.6,5.1,51.3,5.3,0.0
Danijel Petković,-0.022,-0.016,-0.007,1.65,1993,28.0,Ligue 1,Angers,Montenegro,GK,,5.2,4.4,7.5,-3.1,0.7,0.6,0.6,54.9,1.9,3.7
Danil Krugovoy,0.011,0.013,-0.002,0.0,1998,23.0,UEL,Zenit,Russia,LB,"CB, LM, WB",10.6,11.1,10.0,-3.6,1.3,1.2,1.7,51.3,4.1,0.0
Danilho Doekhi,-0.044,-0.048,0.004,2.75,1998,23.0,Eredivisie,Vitesse,Netherlands,CB,,6.1,9.4,8.1,-1.4,1.5,1.4,0.4,68.2,2.7,0.0
Danilo,0.09,0.051,0.039,3.91,1991,30.0,"UCL, Serie A",Juventus,Brazil,RB,"CB, CM",8.8,11.3,9.3,-1.5,2.0,1.4,0.6,57.2,3.3,0.0
Danilo Arboleda,-0.026,-0.018,-0.008,0.0,1995,26.0,UCL,Sheriff Tiraspol,Colombia,CB,,7.7,8.4,7.6,-3.6,1.8,1.0,1.0,50.0,2.9,0.0
Danilo Cataldi,0.064,0.024,0.04,3.19,1994,26.0,"UEL, Serie A",Lazio,Italy,CM,,7.8,9.1,9.9,0.9,1.4,1.4,3.6,48.0,3.6,0.0
Danilo D'Ambrosio,0.084,0.056,0.029,2.02,1988,32.0,"UCL, Serie A",Inter Milan,Italy,CB,WB,6.5,7.9,9.1,-8.0,1.2,1.5,0.6,51.4,3.4,0.0
Danilo Pereira,0.078,0.058,0.02,4.02,1991,29.0,"Ligue 1, UCL",Paris Saint-Germain,Portugal,CM,"CB, DM, RM",5.8,7.5,6.7,4.3,2.0,1.1,0.4,59.3,3.1,0.0
Danilo Soares,0.008,-0.018,0.026,3.7,1991,29.0,Bundesliga,VFL Bochum,Brazil,LB,,10.8,14.6,10.9,-5.1,2.2,2.5,1.4,57.5,3.6,0.0
Danilo,0.007,0.01,-0.003,0.4,1999,22.0,Eredivisie,Ajax,Brazil,ST,"AM, RW",11.4,7.8,9.1,-7.2,1.2,1.0,1.0,43.5,5.0,0.0
Daniël van Kaam,-0.06,-0.056,-0.004,0.46,2000,21.0,Eredivisie,Groningen,Netherlands,CM,"LB, CB, DM, LW, LM, RM",8.9,11.8,9.4,0.5,1.1,1.3,0.9,46.0,3.6,0.0
Danny Blum,0.022,0.016,0.006,0.53,1991,30.0,Bundesliga,VFL Bochum,Germany,LW,,12.5,9.6,10.4,2.9,1.1,1.0,2.9,52.4,4.6,0.0
Danny Henriques,-0.03,-0.047,0.016,2.28,1997,24.0,Primeira Liga,Belenenses SAD,Netherlands,CB,CM,5.6,6.8,8.3,-7.0,1.5,0.9,0.6,49.4,2.4,0.0
Danny Ings,0.072,0.048,0.023,3.67,1992,29.0,Premier League,Aston Villa,England,ST,,9.1,7.2,8.2,-3.5,0.8,1.2,0.5,43.7,4.0,0.0
Danny Rose,-0.013,0.0,-0.013,0.89,1990,31.0,Premier League,Watford,England,LB,,9.6,10.5,10.1,-4.1,1.7,1.4,1.7,46.8,3.8,0.0
Danny Welbeck,0.076,0.056,0.021,2.9,1990,30.0,Premier League,Brighton,England,ST,"AM, LM",11.4,6.6,7.5,-4.7,0.8,0.9,0.6,48.5,4.6,0.0
Danny da Costa,-0.012,-0.01,-0.002,0.95,1993,28.0,"Bundesliga, UEL",Eintracht Frankfurt,Germany,WB,"CB, RB, RM",8.1,9.8,10.0,-4.1,1.3,1.0,0.8,60.2,2.8,0.0
Dante,0.061,0.012,0.049,5.3,1983,37.0,Ligue 1,Nice,Brazil,CB,,6.1,8.2,7.2,-5.6,1.8,1.2,0.4,60.1,2.2,0.0
Dante Rigo,-0.047,-0.044,-0.003,0.37,1998,22.0,Belgian Pro League,Beerschot Wilrijk,Belgium,CM,DM,8.7,10.0,9.3,-4.1,1.1,1.3,1.3,48.8,3.4,0.0
Dante Vanzeir,0.048,0.032,0.015,4.33,1998,23.0,Belgian Pro League,Union Saint-Gilloise,Belgium,ST,,11.0,7.4,7.9,-4.1,0.8,0.8,0.4,50.0,4.2,0.0
Danylo Ihnatenko,-0.003,-0.0,-0.003,0.95,1997,24.0,Ligue 1,Bordeaux,Ukraine,CM,,12.1,11.7,8.8,-4.6,1.2,1.3,1.6,57.3,4.2,0.0
Daouda Peeters,-0.044,-0.047,0.003,0.22,1999,22.0,Belgian Pro League,Standard Liège,Belgium,DM,CM,9.0,8.3,8.5,-3.6,1.6,1.3,1.1,54.7,3.4,0.0
Dario Del Fabro,-0.076,-0.052,-0.023,0.68,1995,26.0,Belgian Pro League,R.F.C. Seraing,Italy,CB,,6.4,6.8,7.2,-2.0,1.6,0.9,0.7,50.5,2.6,0.0
Dario Van den Buijs,-0.111,-0.081,-0.03,0.75,1995,25.0,Eredivisie,"RKC Waalwijk, Beerschot Wilrijk",Belgium,CB,LB,6.0,9.8,9.4,-5.1,2.6,1.2,1.0,53.7,2.2,0.0
Darko Brašanac,-0.009,-0.035,0.025,3.18,1992,29.0,La Liga,Osasuna,Serbia,CM,"AM, ST, LM",12.8,10.8,8.2,-5.3,1.3,1.1,0.4,39.9,3.6,0.0
Darko Lazović,0.049,0.009,0.041,4.85,1990,30.0,Serie A,Hellas Verona,Serbia,WB,"LB, LM",14.0,13.3,10.8,-11.3,0.9,1.0,1.1,47.1,4.0,0.0
Darko Lemajić,-0.021,-0.026,0.005,0.66,1993,27.0,Belgian Pro League,Gent,Serbia,ST,WB,10.2,7.6,9.3,-8.4,0.9,1.1,0.8,59.4,4.5,0.0
Darwin Machís,0.013,0.011,0.002,2.05,1993,28.0,La Liga,Granada,Venezuela,LW,"LM, ST",14.3,11.5,10.2,7.5,1.4,1.2,1.1,45.5,5.4,0.0
Darwin Núñez,0.144,0.118,0.026,4.91,1999,22.0,"Primeira Liga, UCL",Benfica,Uruguay,ST,"AM, LW, LM",12.8,8.1,10.0,24.1,0.6,0.6,0.7,43.9,5.6,0.0
Darío Benedetto,0.042,0.042,0.0,1.1,1990,31.0,La Liga,"Elche, Marseille",Argentina,ST,,10.4,7.9,8.6,-4.2,0.9,0.9,0.8,48.4,4.3,0.0
Darío Poveda,0.0,0.001,-0.0,0.52,1997,24.0,La Liga,Getafe,Spain,ST,CM,11.2,9.1,9.7,0.5,1.1,0.9,0.9,48.4,3.7,0.0
David Affengruber,-0.035,-0.027,-0.008,0.0,2001,20.0,UEL,Sturm Graz,Austria,CB,,7.4,8.6,9.2,-3.1,1.6,1.6,0.9,49.2,3.0,0.0
David Alaba,0.135,0.055,0.08,6.38,1992,29.0,"La Liga, UCL",Real Madrid,Austria,CB,LB,5.6,7.9,7.4,2.8,1.2,0.9,1.4,43.9,2.6,0.0
David Atanga,-0.059,-0.059,-0.0,0.6,1996,24.0,Belgian Pro League,Oostende,Ghana,ST,"LB, LW, LM, CM, WB",9.8,9.5,9.4,-4.6,1.2,1.9,0.8,41.5,3.3,0.0
David Bruno,-0.051,-0.041,-0.01,1.21,1992,29.0,Primeira Liga,Estoril,Portugal,RB,,9.8,9.2,10.5,-3.6,1.6,1.1,1.2,46.3,3.1,0.0
David Carmo,0.001,-0.023,0.024,1.38,1999,22.0,"Primeira Liga, UEL",Braga,Angola,CB,,5.5,7.0,9.0,-2.5,1.4,1.0,0.5,62.4,2.2,0.0
David García,0.027,0.003,0.024,4.93,1994,27.0,La Liga,Osasuna,Spain,CB,,6.4,8.2,7.0,10.6,1.8,0.7,0.6,71.6,2.6,0.0
David Hubert,-0.052,-0.05,-0.003,1.34,1988,33.0,Belgian Pro League,Zulte Waregem,Belgium,CM,"CB, DM",8.2,10.5,8.2,-4.1,1.6,1.3,1.4,51.6,2.9,0.0
David López,0.003,0.009,-0.006,1.05,1989,31.0,La Liga,Espanyol,Spain,CB,"DM, CM",9.0,8.1,8.9,-5.1,1.5,1.6,0.7,52.7,3.3,0.0
David Nemeth,-0.016,-0.002,-0.014,0.4,2001,20.0,Bundesliga,Mainz 05,Austria,CB,,8.2,8.2,8.4,-3.1,1.5,1.1,1.0,52.8,3.1,0.0
David Neres,0.031,0.026,0.006,0.77,1997,24.0,"Eredivisie, UCL",Ajax,Brazil,RW,LW,10.9,9.5,9.9,4.1,0.9,1.2,0.8,43.3,4.4,0.0
David Okereke,-0.013,-0.021,0.007,2.74,1997,23.0,Serie A,"Club Brugge, Venezia",Nigeria,ST,"AM, RW, LW",10.1,8.3,8.2,2.3,0.8,0.8,0.5,40.0,4.2,0.0
David Ospina,0.047,-0.004,0.052,4.87,1988,32.0,"UEL, Serie A",Napoli,Colombia,GK,,2.7,2.4,6.2,-3.1,0.4,0.4,0.5,57.3,1.5,-2.1
David Pavelka,-0.03,-0.03,-0.0,0.0,1991,30.0,UEL,Sparta Prague,Czechia,CM,DM,8.3,8.3,8.5,-5.1,1.9,1.5,0.9,54.5,3.2,0.0
David Pereira da Costa,0.022,0.004,0.017,2.28,2001,20.0,Ligue 1,Lens,Portugal,AM,"LW, ST, LM, CM",15.9,12.2,9.8,1.4,1.2,1.1,0.8,39.7,5.1,0.0
David Raum,0.042,0.028,0.013,4.68,1998,23.0,Bundesliga,Hoffenheim,Germany,LB,"LW, LM, WB",14.6,11.3,12.8,3.3,1.2,1.3,6.0,46.0,5.2,0.0
David Raya,0.063,0.025,0.038,4.03,1995,25.0,Premier League,Brentford,Spain,GK,,4.6,4.0,9.8,-3.1,0.5,0.4,0.7,57.3,1.6,0.0
David Sambissa,-0.079,-0.06,-0.019,0.66,1996,25.0,Eredivisie,Cambuur,Gabon,RW,"LB, RB, LW, LM, RM",12.1,10.2,9.7,9.5,1.4,1.4,0.8,49.2,4.2,0.0
David Silva,0.066,0.02,0.046,3.25,1986,35.0,"UEL, La Liga",Real Sociedad,Spain,AM,"ST, LM, RM, CM",20.5,16.5,8.8,-10.8,0.8,1.2,1.7,53.2,5.7,0.0
David Simão,-0.052,-0.047,-0.005,1.11,1990,31.0,Primeira Liga,Arouca,Portugal,CM,"DM, RM, LM",9.6,8.8,9.2,-0.6,1.1,1.5,2.8,56.5,4.1,0.0
David Soria,0.018,-0.005,0.023,5.19,1993,28.0,La Liga,Getafe,Spain,GK,,3.1,3.3,10.0,-3.1,0.3,0.3,0.5,63.8,1.1,0.8
David Sousa,-0.045,-0.042,-0.003,0.86,2001,20.0,Belgian Pro League,Cercle Brugge,Brazil,CB,LB,6.9,7.9,8.6,-2.0,1.4,1.6,0.7,55.2,2.6,0.0
David Tavares,-0.059,-0.05,-0.009,0.42,1999,22.0,Primeira Liga,Famalicão,Cape Verde,DM,"AM, CM",8.7,9.6,8.6,-4.1,1.2,1.2,0.9,53.8,3.8,0.0
David Timor,-0.001,0.004,-0.005,0.47,1989,31.0,La Liga,Getafe,Spain,CM,RM,9.3,10.0,9.0,-4.1,1.1,1.0,1.6,46.3,3.7,0.0
David Turnbull,0.008,0.017,-0.01,0.0,1999,22.0,UEL,Celtic,Scotland,DM,"LM, CM",11.7,11.0,9.7,-9.2,1.0,1.1,3.2,50.0,4.7,0.0
David Zima,0.009,-0.005,0.015,1.91,2000,20.0,Serie A,Torino,Czechia,CB,,6.3,6.6,7.3,-6.5,1.7,1.1,0.6,52.1,2.6,0.0
David de Gea,0.029,0.006,0.023,5.51,1990,30.0,"Premier League, UCL",Manchester United,Spain,GK,,2.2,2.0,6.1,-3.1,0.3,0.3,0.3,59.0,1.0,1.0
David von Ballmoos,-0.024,-0.004,-0.02,0.0,1994,26.0,UCL,Young Boys,Switzerland,GK,,8.1,7.4,8.8,-3.1,1.1,0.9,1.1,50.0,3.2,0.3
Davide Biraschi,-0.037,-0.026,-0.01,1.02,1994,27.0,Serie A,Genoa,Italy,CB,RB,7.1,10.5,9.1,-3.1,1.6,1.5,0.7,53.4,2.8,0.0
Davide Calabria,0.07,0.032,0.038,4.07,1996,24.0,"UCL, Serie A",AC Milan,Italy,RB,,8.2,9.7,10.9,-10.4,1.2,1.8,0.9,40.1,3.9,0.0
Davide Faraoni,0.037,0.006,0.031,4.29,1991,29.0,Serie A,Hellas Verona,Italy,WB,"CB, RB, RM",8.8,9.1,11.3,1.7,1.1,1.6,0.8,48.1,3.5,0.0
Davide Frattesi,0.057,0.047,0.01,5.2,1999,21.0,Serie A,Sassuolo,Italy,DM,"RM, CM",11.3,9.7,8.5,-9.9,1.3,0.9,0.4,43.2,5.6,0.0
Davide Zappacosta,0.063,0.028,0.035,4.38,1992,29.0,"UCL, Serie A",Atalanta,Italy,WB,"LB, RM",10.3,10.6,8.7,-10.9,0.8,1.1,1.0,43.7,4.4,0.0
Davie Selke,-0.035,-0.036,0.001,1.13,1995,26.0,Bundesliga,Hertha Berlin,Germany,ST,RW,9.8,7.5,8.8,-4.4,0.8,0.9,0.7,49.4,4.2,0.0
Davinson Sánchez,0.116,0.049,0.067,3.69,1996,25.0,Premier League,Tottenham Hotspur,Colombia,CB,,7.0,8.5,8.0,-3.3,2.0,1.6,0.6,53.8,3.0,0.0
Davy Klaassen,0.041,0.019,0.023,3.06,1993,28.0,"Eredivisie, UCL",Ajax,Netherlands,AM,"DM, ST, RM, CM",7.7,4.9,6.8,1.0,1.0,1.2,0.5,50.7,3.8,0.0
Davy Pröpper,-0.048,-0.046,-0.002,0.29,1991,29.0,"Eredivisie, UEL",PSV,Netherlands,DM,"LB, RW, LM, RM",8.9,9.6,9.9,-1.0,1.6,1.3,1.3,53.0,3.6,0.0
Davy Roef,-0.01,-0.036,0.025,1.06,1994,27.0,Belgian Pro League,Gent,Belgium,GK,,5.9,5.1,7.0,-3.1,0.7,0.7,1.0,53.8,2.3,-3.7
Dayot Upamecano,0.11,0.052,0.058,4.92,1998,22.0,"Bundesliga, UCL",Bayern Munich,France,CB,,4.7,9.7,7.9,-1.5,1.6,1.8,0.4,56.9,2.3,0.0
DeAndre Yedlin,-0.031,-0.017,-0.013,0.0,1993,28.0,UEL,Galatasaray,United States,RB,,8.8,9.3,8.7,-3.1,1.5,1.2,1.2,47.4,3.2,0.0
Dean Huiberts,-0.078,-0.073,-0.004,0.91,2000,21.0,Eredivisie,Zwolle,Netherlands,CM,"AM, DM, LM",9.5,8.3,8.2,-4.4,1.5,1.6,0.9,46.6,3.8,0.0
Declan Rice,0.064,0.018,0.046,5.93,1999,22.0,"UEL, Premier League",West Ham,England,DM,CM,11.8,15.8,6.5,4.1,2.5,1.7,0.6,57.9,3.5,0.0
Dedryck Boyata,-0.021,-0.017,-0.005,2.32,1990,30.0,Bundesliga,Hertha Berlin,Belgium,CB,,5.7,5.5,6.5,-7.0,1.2,1.0,0.5,58.3,2.1,0.0
Deiver Machado,0.008,0.006,0.003,0.75,1993,27.0,Ligue 1,Lens,Colombia,WB,LB,10.6,8.3,9.2,-3.1,1.1,1.8,0.9,53.3,4.0,0.0
Dejan Kulusevski,0.096,0.063,0.033,4.29,2000,21.0,"Premier League, UCL","Juventus, Tottenham Hotspur",Sweden,RW,"AM, ST, RM",14.2,9.7,9.5,7.0,1.2,1.5,0.5,43.3,5.3,0.0
Dejan Ljubicic,0.04,0.019,0.021,3.33,1997,23.0,Bundesliga,Köln,Austria,RW,"AM, DM, RM, CM",14.6,11.2,9.0,2.8,1.0,1.1,0.6,40.6,4.4,0.0
Dejan Lovren,-0.014,0.006,-0.021,0.0,1989,32.0,UCL,Zenit,Croatia,CB,,7.8,8.7,8.8,-3.1,1.0,1.0,1.0,52.1,3.2,0.0
Dejan Petrovič,-0.014,-0.01,-0.005,0.0,1998,23.0,UEL,Rapid Wien,Slovenia,DM,,10.6,9.7,8.9,-3.6,1.3,1.3,1.0,47.4,3.7,0.0
Delano Burgzorg,-0.035,-0.034,-0.001,1.32,1998,22.0,Eredivisie,"Heracles Almelo, Mainz 05",Netherlands,LW,"AM, ST, LM, RM",14.2,9.8,7.8,-2.5,0.9,1.4,0.7,39.2,5.0,0.0
Dele Alli,-0.004,-0.008,0.004,1.35,1996,25.0,Premier League,"Tottenham Hotspur, Everton",England,LW,"AM, LM",9.3,8.7,9.7,-7.4,1.4,1.2,1.0,47.9,3.8,0.0
Demarai Gray,0.031,0.003,0.028,3.8,1996,25.0,Premier League,Everton,Jamaica,LW,"RW, LM, ST, RM",15.0,11.9,9.1,1.7,1.0,1.1,3.4,31.1,5.7,0.0
Denilho Cleonise,-0.052,-0.048,-0.005,0.19,2001,19.0,Eredivisie,Twente,Netherlands,RW,"LW, ST",11.3,9.7,9.6,-7.0,1.4,1.0,1.1,48.8,4.3,0.0
Denis Bouanga,0.02,0.004,0.016,3.74,1994,26.0,Ligue 1,Saint-Étienne,Gabon,LW,"RW, ST, LM, RM",15.9,9.5,11.0,1.4,0.7,1.2,1.9,42.9,5.9,0.0
Denis Cheryshev,-0.002,-0.001,-0.001,0.77,1990,30.0,La Liga,Valencia,Russia,LW,"LM, RM",11.1,9.7,9.4,-7.4,1.5,1.2,1.3,42.7,4.1,0.0
Denis Drăguș,-0.008,-0.008,-0.0,1.55,1999,22.0,Belgian Pro League,Standard Liège,Romania,ST,"RW, LW, LM",14.0,9.1,11.2,1.6,1.0,1.5,0.9,40.7,4.8,0.0
Denis Odoi,-0.027,-0.025,-0.001,0.74,1988,33.0,Belgian Pro League,Club Brugge,Ghana,CM,"CB, DM",8.7,9.0,8.8,-0.0,1.3,1.4,0.8,50.7,3.5,0.0
Denis Suárez,0.026,-0.011,0.036,4.48,1994,27.0,La Liga,Celta Vigo,Spain,CM,LM,13.5,15.4,10.4,5.5,0.9,1.2,3.0,44.3,4.2,0.0
Denis Zakaria,0.066,0.021,0.045,3.76,1996,24.0,"Bundesliga, UCL","Juventus, Borussia Mönchengladbach",Switzerland,CM,"CB, DM, RM",8.4,10.5,7.6,-0.0,1.7,1.3,0.5,46.6,3.5,0.0
Deniz Undav,0.107,0.074,0.033,6.34,1996,25.0,Belgian Pro League,Union Saint-Gilloise,Germany,ST,,18.5,9.6,10.0,10.0,0.7,0.7,0.7,41.1,7.3,0.0
Dennis Appiah,0.001,-0.02,0.02,2.91,1992,29.0,Ligue 1,Nantes,France,RB,"LB, CB, RM",6.0,8.4,9.2,-3.1,1.5,1.7,0.6,45.7,1.9,0.0
Dennis Geiger,0.031,0.018,0.014,2.23,1998,23.0,Bundesliga,Hoffenheim,Germany,CM,DM,11.1,10.1,8.5,2.4,1.3,1.6,3.0,43.0,4.3,0.0
Dennis Jastrzembski,-0.004,-0.001,-0.003,0.3,2000,21.0,Bundesliga,Hertha Berlin,Poland,WB,LW,10.4,9.7,10.1,-3.6,1.5,1.1,1.0,53.6,3.7,0.0
Dennis Johnsen,-0.022,-0.034,0.011,1.77,1998,23.0,Serie A,Venezia,Norway,ST,"AM, RW, LW, LM, RM, WB",11.8,9.4,10.1,-8.8,0.9,1.1,0.6,37.8,3.6,0.0
Dennis Praet,0.051,0.022,0.029,2.74,1994,27.0,Serie A,Torino,Belgium,AM,,13.1,9.5,9.0,-4.2,0.7,1.0,0.7,41.3,4.5,0.0
Denys Harmash,-0.013,-0.011,-0.002,0.0,1990,31.0,UCL,Dynamo Kyiv,Ukraine,ST,,10.4,9.6,9.1,-2.0,1.3,1.2,1.0,43.5,4.4,0.0
Denzel Dumfries,0.102,0.062,0.04,4.36,1996,25.0,"UCL, Serie A",Inter Milan,Netherlands,WB,,9.6,7.5,10.6,-4.8,1.0,0.9,1.1,53.2,5.4,0.0
Denílson,-0.044,-0.058,0.014,1.91,1995,26.0,Primeira Liga,Paços de Ferreira,Brazil,ST,,12.6,7.8,8.5,-7.4,0.7,0.6,0.4,42.8,5.6,0.0
Dereck Kutesa,-0.032,-0.046,0.014,1.9,1997,23.0,Belgian Pro League,Zulte Waregem,Switzerland,ST,"AM, RW, LW, RM, CM, WB",12.9,9.5,8.4,-3.2,1.0,1.5,0.5,38.9,4.5,0.0
Derik Lacerda,-0.032,-0.033,0.001,0.9,1999,21.0,Primeira Liga,Moreirense,Brazil,LW,"AM, RW, ST, LM, RM",12.6,10.0,9.0,-2.4,1.2,1.6,0.7,54.0,5.1,0.0
Deroy Duarte,-0.115,-0.091,-0.024,1.38,1999,22.0,Eredivisie,Fortuna Sittard,Cape Verde,CM,"DM, LM, RM",10.0,8.6,7.7,-4.9,1.6,1.4,0.7,40.8,3.0,0.0
Derrick Köhn,-0.077,-0.079,0.002,2.02,1999,22.0,Eredivisie,Willem II,Germany,LB,CB,10.0,11.8,11.8,-4.9,1.3,1.4,1.5,42.7,3.7,0.0
Destiny Udogie,0.056,0.02,0.036,4.48,2002,18.0,Serie A,Udinese,Italy,WB,LB,12.4,10.1,8.5,-0.0,1.4,1.8,0.7,49.5,4.4,0.0
Devyne Rensch,-0.036,-0.033,-0.003,0.89,2003,18.0,"Eredivisie, UCL",Ajax,Netherlands,RB,"LB, CB",7.4,9.3,8.8,1.0,1.8,1.7,0.7,48.1,3.2,0.0
Deyovaisio Zeefuik,-0.018,-0.017,-0.001,0.71,1998,23.0,Bundesliga,Hertha Berlin,Netherlands,RB,WB,9.3,9.1,9.1,-3.1,1.6,1.5,1.1,48.2,3.3,0.0
Diadie Samassékou,0.056,0.021,0.035,3.0,1996,25.0,Bundesliga,Hoffenheim,Mali,CM,DM,8.6,7.4,7.8,1.4,1.7,1.6,0.5,54.9,3.5,0.0
Dickson Abiama,-0.036,-0.032,-0.004,0.81,1998,22.0,Bundesliga,Greuther Fürth,Nigeria,ST,"AM, RW, LM",11.3,9.2,8.8,-11.4,1.1,1.2,0.8,43.6,4.1,0.0
Didier Lamkel Zé,-0.012,-0.005,-0.007,0.78,1996,24.0,Ligue 1,Metz,Cameroon,ST,,11.9,9.2,10.2,0.4,0.9,0.8,0.9,48.8,4.5,0.0
Diederrick Joel,-0.02,-0.032,0.012,1.88,1993,27.0,Primeira Liga,Marítimo,Cameroon,ST,,11.8,7.3,7.8,0.8,1.0,0.8,0.5,41.8,4.4,0.0
Diego Carlos,0.096,0.035,0.061,6.25,1993,28.0,"La Liga, UCL",Sevilla,Brazil,CB,,4.5,5.9,7.6,-0.0,1.1,1.1,0.4,60.9,2.3,0.0
Diego Coppola,0.002,0.008,-0.007,0.35,2003,17.0,Serie A,Hellas Verona,Italy,CB,,8.0,8.5,8.6,-3.6,1.4,1.3,1.0,56.8,3.2,0.0
Diego Demme,0.029,0.017,0.012,1.12,1991,29.0,"UEL, Serie A",Napoli,Germany,DM,"AM, LM, CM",10.8,9.7,8.8,-1.5,1.4,1.8,0.9,45.9,3.9,0.0
Diego Godín,0.007,0.006,0.001,1.18,1986,35.0,Serie A,Cagliari,Uruguay,CB,,8.0,8.4,7.1,-5.1,1.6,1.2,0.7,54.5,3.0,0.0
Diego González,0.013,-0.003,0.015,2.67,1995,26.0,La Liga,Elche,Spain,CB,,5.4,5.7,6.8,-4.6,1.4,1.2,0.5,50.0,1.8,0.0
Diego Lainez,0.018,0.016,0.002,0.22,2000,21.0,"UEL, La Liga",Real Betis,Mexico,RW,LW,11.5,9.5,9.7,-7.0,1.1,1.1,1.0,45.1,4.4,0.0
Diego Llorente,0.039,0.016,0.023,3.93,1993,27.0,Premier League,Leeds United,Spain,CB,RB,4.4,8.3,8.2,6.8,1.7,1.4,0.5,45.0,2.2,0.0
Diego López,0.035,0.011,0.024,5.26,1981,39.0,La Liga,Espanyol,Spain,GK,,3.1,2.8,7.9,-3.1,0.4,0.4,0.3,60.7,1.3,-1.7
Diego Perotti,0.004,0.005,-0.001,0.41,1988,33.0,Serie A,Salernitana,Argentina,ST,"AM, LW, LM, RM",11.2,10.1,9.6,-6.1,1.2,1.4,1.3,47.8,4.6,0.0
Diego Rico,0.062,0.015,0.047,3.06,1993,28.0,"UEL, La Liga",Real Sociedad,Spain,LB,,9.0,10.2,11.7,-4.1,2.0,1.4,1.0,59.1,3.2,0.0
Diego Rossi,-0.002,-0.001,-0.002,0.0,1998,23.0,UEL,Fenerbahçe,Uruguay,ST,LW,10.6,8.9,9.1,-11.0,1.1,1.0,1.0,39.3,3.8,0.0
Dimitar Velkovski,-0.024,-0.041,0.017,1.56,1995,26.0,Belgian Pro League,Cercle Brugge,Bulgaria,LB,"LM, WB",10.4,11.8,12.4,-5.6,1.9,1.5,5.3,46.2,3.9,0.0
Dimitri Foulquier,-0.011,-0.027,0.016,3.28,1993,28.0,La Liga,"Valencia, Granada",France,RB,"LB, CB",8.3,9.9,9.7,-6.1,1.5,1.0,0.6,47.6,3.3,0.0
Dimitri Lavalée,-0.04,-0.055,0.015,2.72,1997,24.0,Belgian Pro League,Sint-Truiden,Belgium,CB,CM,8.5,11.6,10.2,-3.9,2.2,1.8,0.7,56.5,2.9,0.0
Dimitri Liénard,0.037,0.007,0.03,3.4,1988,33.0,Ligue 1,Strasbourg,France,LB,"CM, WB",10.6,11.1,12.6,-0.0,1.2,2.0,5.0,46.3,4.5,0.0
Dimitri Payet,0.037,0.011,0.026,4.32,1987,34.0,"UEL, Ligue 1",Marseille,France,ST,"AM, LW, CM",21.0,12.5,13.7,-2.8,0.7,0.8,8.6,44.7,8.1,0.0
Dimitris Giannoulis,-0.022,-0.011,-0.011,1.43,1995,25.0,Premier League,Norwich City,Greece,LB,WB,10.2,10.9,11.2,-3.6,1.7,1.8,0.9,51.0,3.5,0.0
Dimitris Kolovos,-0.03,-0.025,-0.006,0.0,1993,28.0,UCL,Sheriff Tiraspol,Greece,AM,,10.1,9.0,9.3,-3.6,1.0,1.1,1.0,47.5,3.8,0.0
Dimitris Limnios,-0.025,-0.043,0.018,2.61,1998,23.0,Eredivisie,Twente,Greece,LW,RW,11.6,9.1,9.2,2.6,0.8,0.8,1.9,38.0,4.8,0.0
Dimitris Nikolaou,-0.002,-0.024,0.021,4.43,1998,22.0,Serie A,Spezia,Greece,CB,LB,4.7,8.9,8.1,-3.6,1.8,1.1,0.5,45.6,1.8,0.0
Dimitris Pelkas,-0.013,-0.009,-0.004,0.0,1993,27.0,UEL,Fenerbahçe,Greece,AM,"RW, LW",11.0,8.7,8.9,-5.1,1.1,1.4,1.0,47.6,4.0,0.0
Dimitris Siovas,-0.071,-0.063,-0.007,0.85,1988,32.0,Eredivisie,Fortuna Sittard,Greece,CB,,7.8,9.0,9.1,-1.5,1.9,0.9,0.7,70.8,2.7,0.0
