Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Romain Hamouma,-0.022,-0.018,-0.004,2.17,1987,33.0,Ligue 1,Saint-Étienne,France,ST,"LM, RM",12.4,11.1,11.2,2.9,0.8,0.7,3.5,35.8,4.9,0.0
Romain Perraud,0.044,0.023,0.021,5.41,1997,22.0,Ligue 1,Stade Brestois,France,LB,,12.6,11.4,10.7,-1.4,1.7,1.3,1.4,41.3,4.5,0.0
Romain Philippoteaux,-0.012,-0.009,-0.003,1.04,1988,32.0,Ligue 1,"Stade Brestois, Nîmes",France,CM,"LW, ST, LM",12.5,9.1,8.7,1.5,1.6,1.1,0.9,50.0,4.0,0.0
Romain Salin,-0.018,-0.0,-0.018,1.68,1984,36.0,"Ligue 1, UCL",Rennes,France,GK,,3.8,3.6,8.1,-3.1,0.7,0.5,0.7,46.3,1.7,5.2
Romain Saïss,0.055,0.039,0.016,4.33,1990,30.0,Premier League,Wolves,Morocco,CB,"LB, WB",5.6,8.1,9.4,-2.7,2.4,1.3,0.8,53.6,2.7,0.0
Romain Thomas,0.009,-0.004,0.013,4.4,1988,32.0,Ligue 1,Angers,France,CB,,4.8,5.2,7.1,3.6,1.8,1.0,0.5,61.8,1.9,0.0
Romaine Sawyers,-0.038,-0.031,-0.007,1.63,1991,28.0,Premier League,West Bromwich Albion,Saint Kitts and Nevis,CM,DM,9.2,10.6,7.4,-3.6,1.5,1.4,0.6,57.3,2.8,0.0
Roman Bezus,-0.028,-0.025,-0.003,1.38,1990,29.0,"UEL, Belgian Pro League",Gent,Ukraine,AM,"LW, ST, LM, RM, CM",13.8,10.5,11.5,-13.2,1.5,1.4,1.3,47.3,6.4,0.0
Roman Bürki,0.028,0.019,0.009,2.66,1990,29.0,"Bundesliga, UCL",Borussia Dortmund,Switzerland,GK,,3.3,2.9,6.7,-3.1,0.6,0.4,0.5,48.8,1.5,0.5
Roman Yaremchuk,0.056,0.047,0.008,4.3,1995,24.0,"UEL, Euros, Belgian Pro League","Gent, Ukraine",Ukraine,ST,AM,12.0,7.9,7.6,7.7,0.4,0.5,0.4,46.3,5.1,0.0
Roman Zobnin,-0.029,-0.025,-0.005,0.0,1994,26.0,Euros,Russia,Russia,CM,,8.9,9.5,9.3,-3.6,1.7,1.4,1.0,50.0,3.7,0.0
Romano Schmid,-0.014,-0.014,0.0,1.51,2000,20.0,Bundesliga,Werder Bremen,Austria,AM,"RW, LW, ST, LM, CM",13.5,10.9,10.1,-6.5,1.2,1.4,0.6,40.2,4.4,0.0
Romelu Lukaku,0.173,0.155,0.018,7.78,1993,27.0,"UCL, Euros, Serie A","Inter Milan, Belgium",Belgium,ST,,16.2,7.5,10.3,1.9,0.5,0.4,0.7,46.9,6.9,0.0
Romário Baró,-0.039,-0.033,-0.006,0.19,2000,20.0,"Primeira Liga, UCL",Porto,Portugal,CM,"AM, LW, ST, RM, LM",10.1,8.7,9.1,-4.1,1.5,1.1,0.9,51.0,3.8,0.0
Ronald Araújo,0.083,0.054,0.029,3.04,1999,21.0,"La Liga, UCL",Barcelona,Uruguay,CB,,4.5,5.3,7.1,-1.9,1.6,1.1,0.5,63.2,2.7,0.0
Ronaldo Vieira,-0.003,-0.004,0.001,0.31,1998,22.0,Serie A,Hellas Verona,England,CM,,9.8,9.6,9.2,-3.6,1.2,1.2,1.0,54.1,3.7,0.0
Ronan,-0.06,-0.05,-0.01,0.35,1995,25.0,Primeira Liga,Rio Ave,Brazil,ST,,9.7,7.6,9.2,-7.9,1.3,0.9,0.8,61.8,3.9,0.0
Ronaël Pierre-Gabriel,-0.01,-0.009,-0.002,3.02,1998,22.0,Ligue 1,Stade Brestois,France,RB,,8.3,10.4,8.9,-0.5,1.6,1.8,1.0,47.0,3.0,0.0
Rony Lopes,-0.022,-0.018,-0.003,2.18,1995,24.0,"UEL, Ligue 1",Nice,Portugal,RW,"AM, ST, LM, RM, CM",12.6,9.7,10.6,-3.1,0.9,1.1,4.7,43.8,5.2,0.0
Roque Mesa,-0.013,-0.011,-0.002,2.27,1989,31.0,La Liga,Valladolid,Spain,CM,"DM, LM",12.2,13.6,10.1,-7.4,1.2,1.7,1.6,41.4,4.5,0.0
Ross Barkley,0.062,0.05,0.011,2.92,1993,26.0,Premier League,"Aston Villa, Chelsea",England,AM,"LM, CM",13.4,10.9,9.8,-3.1,0.9,0.6,4.1,50.0,5.8,0.0
Roy Gelmi,-0.125,-0.069,-0.056,0.8,1995,25.0,Eredivisie,VVV-Venlo,Switzerland,CB,CM,6.8,9.8,6.8,-2.5,1.9,1.0,0.9,45.0,2.2,0.0
Ruben Aguilar,0.013,0.002,0.011,3.31,1993,27.0,Ligue 1,Monaco,France,RB,"RW, LM, RM, WB",12.6,10.2,10.1,-2.5,2.1,1.6,1.8,53.3,4.1,0.0
Ruben Del Campo,-0.052,-0.043,-0.008,0.28,2000,20.0,Primeira Liga,Famalicão,Switzerland,ST,,9.3,7.9,8.5,-4.6,1.2,1.0,0.9,50.8,3.7,0.0
Ruben Loftus-Cheek,0.019,0.01,0.009,3.02,1996,24.0,Premier League,"Chelsea, Fulham",England,AM,"RW, ST, RM, CM",12.6,9.8,9.3,-13.2,0.8,1.0,0.5,39.4,5.5,0.0
Ruben Vargas,0.0,-0.005,0.005,2.24,1998,21.0,"Bundesliga, Euros","Switzerland, Augsburg",Switzerland,LW,"AM, LM, ST, RM",14.7,11.4,9.2,5.1,1.5,1.1,0.8,45.2,4.9,0.0
Rubén,0.01,0.031,-0.021,0.28,1984,36.0,La Liga,Osasuna,Spain,GK,,8.6,8.1,8.6,-3.1,1.3,1.0,1.0,50.0,3.2,4.0
Rubén Alcaraz,-0.005,-0.013,0.009,2.92,1991,29.0,La Liga,Valladolid,Spain,CM,"CB, DM",8.6,11.1,8.0,-6.6,1.7,1.5,1.4,52.2,3.8,0.0
Rubén Duarte,0.004,-0.013,0.017,3.59,1995,24.0,La Liga,Deportivo Alavés,Spain,LB,"CB, WB",10.9,11.8,10.9,-4.8,2.9,1.5,2.9,58.3,3.8,0.0
Rubén García,-0.035,-0.04,0.005,3.05,1993,27.0,La Liga,Osasuna,Spain,LW,"LB, LM, ST, RM",14.2,10.4,11.0,-1.9,1.4,1.3,3.9,44.8,4.6,0.0
Rubén Peña,0.039,0.02,0.019,1.87,1991,29.0,"UEL, La Liga",Villarreal,Spain,RB,"RM, WB",9.1,10.1,10.8,-2.5,1.6,1.2,0.8,53.1,3.6,0.0
Rubén Rochina,0.019,0.011,0.008,2.15,1991,29.0,La Liga,Levante,Spain,CM,"ST, LM, RM",14.4,12.7,12.6,-9.6,1.7,1.9,1.7,53.1,5.4,0.0
Rubén Sobrino,-0.011,-0.008,-0.003,1.51,1992,28.0,La Liga,"Cádiz, Valencia",Spain,ST,"LM, RM, CM",11.9,9.5,8.7,-7.5,1.6,1.4,0.6,45.1,4.2,0.0
Rubén Yáñez,-0.021,0.002,-0.024,1.1,1993,26.0,La Liga,Getafe,Spain,GK,,6.0,5.9,8.2,-3.1,1.0,0.7,0.6,50.0,2.2,4.2
Rui Correia,-0.051,-0.041,-0.01,1.16,1990,29.0,Primeira Liga,Nacional,Portugal,CB,,6.7,8.2,7.7,-0.0,2.0,0.9,0.8,52.6,3.0,0.0
Rui Costa,-0.026,-0.023,-0.004,0.77,1996,24.0,Primeira Liga,Santa Clara,Portugal,ST,RW,13.7,8.2,9.2,5.1,1.0,0.8,0.7,35.6,4.8,0.0
Rui Filipe Cunha Correia,-0.052,-0.044,-0.008,1.02,1995,25.0,Primeira Liga,Santa Clara,Portugal,DM,"AM, ST, LM, RM, CM",10.8,10.6,8.6,-8.8,1.3,1.5,0.6,46.7,4.1,0.0
Rui Patrício,0.062,0.009,0.053,6.18,1988,32.0,"Premier League, Euros","Wolves, Portugal",Portugal,GK,,2.4,2.2,6.5,-3.1,0.4,0.3,0.3,57.6,1.0,3.4
Rui Silva,0.035,0.012,0.023,4.77,1994,26.0,"UEL, La Liga",Granada,Portugal,GK,,3.5,2.8,10.4,-3.1,0.4,0.3,0.4,52.4,1.1,3.6
Rune Jarstein,-0.005,-0.0,-0.004,0.97,1984,35.0,Bundesliga,Hertha Berlin,Norway,GK,,6.4,5.8,9.2,-3.1,0.9,0.7,0.7,51.3,2.4,9.5
Ruslan Malinovskyi,0.096,0.087,0.008,3.95,1993,27.0,"UCL, Euros, Serie A","Ukraine, Atalanta",Ukraine,AM,"RW, ST, CM, WB",18.7,13.7,12.3,3.6,0.6,0.7,7.1,48.6,8.0,0.0
Ruud Vormer,0.044,0.015,0.029,4.53,1988,32.0,"UCL, Belgian Pro League",Club Brugge,Netherlands,CM,RM,13.7,10.4,9.4,-7.4,1.2,1.3,7.1,44.8,5.3,0.0
Ryad Boudebouz,-0.016,-0.011,-0.005,0.82,1990,30.0,Ligue 1,Saint-Étienne,Algeria,AM,"ST, RM",17.0,12.5,11.3,-5.5,1.2,1.0,4.2,41.7,5.3,0.0
Ryan Bertrand,-0.007,-0.011,0.003,3.47,1989,30.0,Premier League,Southampton,England,LB,WB,7.5,10.1,9.8,-5.1,1.4,1.4,1.8,43.7,3.0,0.0
Ryan Christie,-0.028,-0.02,-0.009,0.0,1995,25.0,"UEL, Euros","Celtic, Scotland",Scotland,RW,,10.4,9.8,9.6,-5.1,1.5,1.5,2.4,46.9,4.4,0.0
Ryan Fraser,-0.011,-0.017,0.006,1.21,1994,26.0,"Premier League, Euros","Newcastle United, Scotland",Scotland,ST,"RB, LW, LM, RM, CM",12.3,9.8,10.2,-7.9,1.2,0.7,3.7,35.6,5.0,0.0
Ryan Fredericks,0.025,0.02,0.005,0.89,1992,27.0,Premier League,West Ham,England,RW,"RB, WB",12.4,9.3,9.4,0.5,1.8,1.1,0.8,43.8,4.2,0.0
Ryan Gauld,-0.079,-0.073,-0.006,2.26,1995,24.0,Primeira Liga,Farense,Scotland,AM,"RW, LW, ST, LM, CM",19.0,12.8,10.2,-8.4,1.4,1.4,5.4,39.2,6.5,0.0
Ryan Gravenberch,0.082,0.036,0.045,5.25,2002,18.0,"Eredivisie, Euros, UCL","Netherlands, Ajax",Netherlands,CM,"DM, LM",10.8,13.6,10.0,2.2,2.0,1.1,1.9,59.4,4.8,0.0
Ryan Jack,-0.005,0.005,-0.01,0.0,1992,28.0,UEL,Rangers,Scotland,CM,RM,9.2,9.8,9.3,-3.1,1.3,1.3,1.0,50.0,3.3,0.0
Ryan Kent,0.002,0.005,-0.004,0.0,1996,23.0,UEL,Rangers,England,LW,LM,11.6,10.0,8.3,-2.8,1.2,1.2,0.7,41.1,4.8,0.0
Ryan Sanusi,-0.022,-0.027,0.005,3.42,1992,28.0,Belgian Pro League,Beerschot Wilrijk,Belgium,CM,"DM, RM",11.4,11.6,7.6,-6.6,2.4,2.1,0.4,40.7,3.7,0.0
Ryan Sessegnon,0.015,0.004,0.011,2.36,2000,20.0,"Bundesliga, UEL",Hoffenheim,England,LB,"LW, WB",8.4,9.5,9.9,2.0,1.8,1.4,0.6,44.4,2.7,0.0
Ryan Thomas,-0.038,-0.04,0.002,0.99,1994,25.0,"Eredivisie, UEL",PSV,New Zealand,AM,"DM, RB, LM, CM",12.2,9.7,9.7,-1.0,2.0,1.3,2.5,53.5,4.5,0.0
Ryota Morioka,-0.018,-0.033,0.014,2.99,1991,29.0,Belgian Pro League,Charleroi,Japan,DM,"AM, CM",14.4,13.7,12.0,-2.8,2.5,2.7,5.7,56.5,5.2,0.0
Ryotaro Meshino,0.02,0.023,-0.003,0.73,1998,22.0,Primeira Liga,Rio Ave,Japan,LW,"AM, RW, CM",15.8,8.7,8.8,0.5,1.1,1.1,1.3,46.3,5.6,0.0
Réda Halaïmia,-0.036,-0.033,-0.003,0.82,1996,23.0,Belgian Pro League,Beerschot Wilrijk,Algeria,WB,"CB, RB, ST",11.0,10.2,10.8,-3.6,1.6,1.7,1.0,48.1,3.8,0.0
Rémy Cabella,0.0,0.007,-0.007,0.0,1990,30.0,UCL,Krasnodar,France,AM,"ST, CM",11.4,13.2,9.8,-2.5,1.1,1.5,1.1,40.6,4.1,0.0
Rémy Descamps,-0.059,-0.034,-0.025,1.18,1996,24.0,Belgian Pro League,Charleroi,France,GK,,4.5,4.1,7.6,-3.1,0.7,0.5,1.2,51.3,1.9,1.0
Róbert Boženík,-0.027,-0.025,-0.002,0.53,1999,20.0,Eredivisie,Feyenoord,Slovakia,ST,,9.4,7.2,8.6,-9.6,1.1,1.0,0.8,47.0,4.4,0.0
Róbert Mak,-0.016,-0.016,-0.001,0.0,1991,29.0,"UCL, Euros","Slovakia, Ferencváros",Slovakia,LW,LM,11.6,9.4,9.3,-4.1,1.3,0.9,1.2,48.8,4.0,0.0
Rúben Dias,0.169,0.061,0.107,8.06,1997,23.0,"Euros, Premier League, UCL","Portugal, Manchester City, Benfica",Portugal,CB,,4.3,7.7,6.3,-4.2,1.6,0.8,0.2,58.4,2.1,0.0
Rúben Fernandes,-0.058,-0.036,-0.022,2.64,1986,34.0,Primeira Liga,Gil Vicente FC,Portugal,CB,,4.7,6.7,7.2,-3.9,1.7,0.8,0.7,56.5,1.7,0.0
Rúben Freitas,-0.044,-0.051,0.007,1.77,1993,27.0,Primeira Liga,Nacional,Portugal,RB,"LB, WB",8.2,9.7,10.0,-3.6,1.9,1.3,0.6,47.7,2.6,0.0
Rúben Lameiras,-0.049,-0.045,-0.004,1.7,1994,25.0,Primeira Liga,"Vitória, Famalicão",Portugal,RW,"LB, LW, LM, RM, WB",12.2,9.9,11.1,2.8,1.3,1.2,1.1,36.2,4.3,0.0
Rúben Lima,-0.057,-0.053,-0.004,2.73,1989,30.0,Primeira Liga,Belenenses SAD,Portugal,LM,"LB, WB",11.2,11.5,13.1,-7.9,2.1,1.2,2.1,55.2,4.0,0.0
Rúben Macedo,-0.077,-0.066,-0.012,0.66,1996,24.0,Primeira Liga,Marítimo,Portugal,AM,"RW, CB, LW, ST, RM, CM, WB",10.8,9.6,9.5,-6.5,1.0,0.8,0.8,47.1,4.6,0.0
Rúben Micael,-0.052,-0.052,-0.0,1.5,1986,33.0,Primeira Liga,Nacional,Portugal,CM,"AM, DM, LM",12.3,13.0,9.7,-2.5,1.1,0.7,0.8,43.0,4.1,0.0
Rúben Neves,0.064,0.033,0.031,4.99,1997,23.0,"Premier League, Euros","Wolves, Portugal",Portugal,CM,DM,12.8,12.6,10.0,-5.9,2.6,1.9,2.4,50.6,4.8,0.0
Rúben Semedo,-0.006,-0.01,0.004,0.0,1994,26.0,UCL,Olympiacos,Portugal,CB,,7.2,8.2,8.0,-5.5,2.0,0.8,0.8,58.7,2.9,0.0
Rúben Vezo,0.014,0.009,0.004,3.44,1994,26.0,La Liga,Levante,Portugal,CB,,6.3,9.2,8.0,0.5,2.1,1.1,0.5,55.5,2.3,0.0
Rúben Vinagre,-0.036,-0.037,0.001,2.01,1999,21.0,"Primeira Liga, UCL","Wolves, Olympiacos, Famalicão",Portugal,LB,WB,10.4,9.9,10.6,-5.1,1.4,1.2,2.4,37.5,3.7,0.0
Rúnar Alex Rúnarsson,0.05,0.029,0.021,0.03,1995,25.0,"UEL, Premier League",Arsenal,Iceland,GK,DM,7.0,6.6,8.0,-3.1,1.1,0.9,0.9,50.0,2.9,3.7
Răzvan Marin,0.011,0.003,0.009,4.34,1996,24.0,Serie A,Cagliari,Romania,CM,"DM, LM",11.9,11.7,9.4,4.8,1.4,1.4,5.2,43.8,4.4,0.0
Saad Agouzoul,-0.094,-0.054,-0.04,2.01,1997,22.0,Belgian Pro League,Excel Mouscron,Morocco,CB,,6.2,7.4,8.0,-8.3,2.5,1.8,0.6,58.9,2.3,0.0
Sacha Boey,-0.042,-0.01,-0.032,2.12,2000,19.0,Ligue 1,"Dijon, Rennes",France,RB,"LB, WB",9.5,8.5,10.4,-5.1,2.2,2.1,0.9,49.4,2.9,0.0
Sada Thioub,-0.024,-0.019,-0.005,1.51,1995,25.0,Ligue 1,Angers,Senegal,RW,"AM, DM, LW, ST, LM, RM",17.3,12.2,9.9,-3.4,1.1,1.2,0.6,47.7,5.1,0.0
Sadegh Moharrami,-0.001,-0.004,0.002,0.0,1996,24.0,UEL,Dinamo Zagreb,Iran,RB,,8.7,10.9,9.6,-3.1,1.7,1.4,0.9,49.0,3.5,0.0
Sadio Mané,0.102,0.071,0.032,6.05,1992,28.0,"Premier League, UCL",Liverpool,Senegal,LW,"RW, ST, LM",16.7,10.1,9.8,-7.6,0.8,1.1,0.4,41.4,7.2,0.0
Sai van Wermeskerken,-0.057,-0.049,-0.008,1.88,1994,26.0,Eredivisie,Zwolle,Japan,RB,LB,9.6,10.7,10.5,-7.4,1.6,1.4,0.8,43.6,3.4,0.0
Saido Berahino,-0.028,-0.025,-0.002,1.29,1993,26.0,Belgian Pro League,"Charleroi, Zulte Waregem",Burundi,ST,"AM, CB, DM, LW",11.8,8.1,8.6,1.8,1.1,0.9,0.6,41.0,4.2,0.0
Saidou Sow,-0.013,-0.011,-0.003,1.29,2002,18.0,Ligue 1,Saint-Étienne,Guinea,CB,,6.3,7.1,8.4,-4.1,1.5,1.3,0.6,51.2,2.3,0.0
Saidy Janko,0.002,-0.003,0.005,1.71,1995,24.0,La Liga,Valladolid,Gambia,RB,WB,10.4,9.8,9.8,-5.5,1.7,1.1,0.8,58.1,2.9,0.0
Salif Sané,0.003,-0.006,0.008,1.51,1990,29.0,Bundesliga,Schalke 04,Senegal,CB,,8.7,8.7,8.9,-5.1,2.2,1.1,1.1,69.3,3.1,0.0
Salih Özcan,-0.013,-0.026,0.013,1.76,1998,22.0,Bundesliga,Köln,Turkey,CM,"AM, DM, LW, ST, RM",10.0,9.2,9.4,-5.5,1.6,1.1,1.1,52.0,4.3,0.0
Salvador Agra,-0.078,-0.071,-0.007,1.78,1991,28.0,Primeira Liga,Tondela,Portugal,LW,"AM, RW, ST, LM, RM",14.2,11.8,10.4,-6.4,0.9,0.7,3.7,36.3,5.1,0.0
Salvador Ferrer,0.01,-0.003,0.013,1.74,1998,22.0,Serie A,Spezia,Spain,RB,,10.7,9.8,11.9,-3.6,2.0,1.1,0.9,55.8,3.1,0.0
Salvatore Molina,-0.044,-0.04,-0.004,2.44,1992,28.0,Serie A,Crotone,Italy,CM,"DM, WB",10.8,10.1,9.5,-1.5,1.1,1.2,0.8,52.0,3.6,0.0
Salvatore Sirigu,-0.039,-0.005,-0.033,3.14,1987,33.0,Serie A,Torino,Italy,GK,,3.0,3.0,8.0,-3.1,0.4,0.3,0.4,53.6,1.2,13.0
Salvi,-0.023,-0.029,0.005,2.34,1991,29.0,La Liga,Cádiz,Spain,RW,"RM, RB, LM",10.1,9.9,11.0,-2.8,1.4,0.9,1.8,42.1,3.6,0.0
Sam Johnstone,-0.018,0.002,-0.021,4.14,1993,27.0,Premier League,West Bromwich Albion,England,GK,,3.5,3.1,11.9,-3.1,0.5,0.3,0.6,54.7,1.2,4.6
Sam Kersten,-0.088,-0.063,-0.024,1.73,1998,22.0,Eredivisie,Zwolle,Netherlands,CB,,6.4,9.0,7.3,-5.5,2.1,1.2,0.6,48.1,2.0,0.0
Sam Lammers,0.019,0.016,0.003,0.52,1997,23.0,"UCL, Serie A","PSV, Atalanta",Netherlands,ST,"AM, LM",11.4,8.2,9.7,0.5,1.1,0.9,0.9,48.1,4.4,0.0
Sam Schreck,-0.078,-0.065,-0.013,0.26,1999,21.0,Eredivisie,Groningen,Germany,DM,"AM, CM",9.9,9.8,8.9,-3.6,1.5,1.5,0.9,51.1,3.7,0.0
Samba Camara,-0.012,-0.001,-0.011,0.0,1992,27.0,UEL,Sivasspor,Mali,CB,,8.3,8.8,9.0,-3.6,1.3,1.3,0.9,51.3,3.1,0.0
Sami Khedira,0.01,0.005,0.005,0.58,1987,33.0,Bundesliga,Hertha Berlin,Germany,DM,CM,9.3,8.8,8.9,-3.1,1.8,1.3,0.9,54.7,3.3,0.0
Samir Handanović,0.042,0.015,0.026,5.51,1984,36.0,"UCL, Serie A",Inter Milan,Slovenia,GK,,2.3,1.9,5.2,-3.1,0.4,0.3,0.3,58.0,1.2,3.6
Samir Santos,0.025,0.005,0.019,3.49,1994,25.0,Serie A,Udinese,Brazil,CB,LB,7.2,8.6,8.0,-4.4,2.8,1.3,0.5,57.2,3.1,0.0
Samu Castillejo,0.007,0.004,0.002,1.7,1995,25.0,"UEL, Serie A",AC Milan,Spain,RW,LW,10.5,9.8,8.7,-8.4,1.0,1.2,1.2,37.5,5.4,0.0
Samuel Asamoah,-0.041,-0.04,-0.0,1.24,1994,26.0,Belgian Pro League,Sint-Truiden,Togo,CM,"LM, RM",10.0,11.3,8.7,-5.5,1.5,1.4,0.6,43.8,3.4,0.0
Samuel Bastien,-0.018,-0.027,0.009,2.67,1996,23.0,"UEL, Belgian Pro League",Standard Liège,DR Congo,CM,"DM, LM, RM",10.6,9.7,6.4,3.6,1.3,1.0,0.3,45.9,3.9,0.0
Samuel Chukwueze,0.079,0.069,0.009,2.72,1999,21.0,"UEL, La Liga",Villarreal,Nigeria,RW,"RM, ST",17.2,12.4,10.7,-1.2,1.1,0.8,0.7,49.3,5.8,0.0
Samuel Di Carmine,-0.054,-0.05,-0.003,0.96,1988,31.0,Serie A,"Hellas Verona, Crotone",Italy,ST,,10.5,7.6,8.6,-11.8,0.8,0.9,0.6,51.8,4.6,0.0
Samuel Kalu,-0.004,-0.003,-0.001,1.31,1997,22.0,Ligue 1,Bordeaux,Nigeria,LW,"RW, ST, LM",10.5,9.9,10.5,7.6,1.3,1.3,1.8,51.6,5.2,0.0
Samuel Lino,-0.029,-0.024,-0.005,2.35,1999,20.0,Primeira Liga,Gil Vicente FC,Brazil,ST,"RW, LW, LM, RM",12.5,8.5,8.1,-2.8,1.1,1.2,0.6,36.3,5.3,0.0
Samuel Moutoussamy,-0.056,-0.049,-0.007,0.41,1996,23.0,Eredivisie,"Nantes, Fortuna Sittard",DR Congo,CM,"RW, LW, ST, LM",9.9,9.5,8.5,-6.9,1.2,1.0,0.9,46.7,3.6,0.0
Samuel Portugal,-0.04,-0.026,-0.014,2.88,1994,26.0,Primeira Liga,Portimonense,Brazil,GK,,4.1,3.2,9.8,-3.1,0.5,0.4,0.6,56.0,1.4,4.6
Samuel Umtiti,0.068,0.054,0.013,1.23,1993,26.0,"La Liga, UCL",Barcelona,France,CB,RW,6.5,7.1,7.9,-4.1,1.6,0.8,0.7,52.4,3.1,0.0
Samy Bourard,-0.075,-0.064,-0.012,0.75,1996,24.0,Eredivisie,ADO Den Haag,Belgium,CM,"RW, LW, LM",13.0,9.9,9.1,5.8,1.3,1.1,1.0,41.1,4.5,0.0
Samy Mmaee,-0.031,-0.034,0.003,0.94,1996,23.0,Belgian Pro League,Sint-Truiden,Morocco,CB,CM,7.8,8.7,8.1,-3.1,1.9,1.4,0.7,48.7,2.7,0.0
Sander Berge,0.002,-0.002,0.005,1.56,1998,22.0,Premier League,Sheffield United,Norway,CM,RM,11.5,11.3,8.4,-5.1,1.0,1.0,0.7,50.7,3.3,0.0
Sander van de Streek,0.009,0.012,-0.003,3.58,1993,27.0,Eredivisie,Utrecht,Netherlands,CM,"AM, LW, ST, LM, RM",13.0,7.5,9.4,1.8,1.1,1.3,0.5,53.0,5.3,0.0
Sandro Kulenović,0.005,0.007,-0.003,0.0,1999,20.0,UEL,Rijeka,Croatia,ST,,10.4,8.6,9.0,-3.9,1.5,1.0,1.0,42.0,3.7,0.0
Sandro Lauper,-0.042,-0.026,-0.016,0.0,1996,23.0,UEL,Young Boys,Switzerland,CM,,9.0,8.7,8.6,-3.1,1.7,1.0,0.9,45.7,3.3,0.0
Sandro Ramírez,0.003,0.0,0.003,1.82,1995,25.0,La Liga,Huesca,Spain,ST,"AM, LW",12.2,8.6,8.4,10.2,1.2,1.0,1.3,38.2,5.6,0.0
Sandro Tonali,0.011,-0.001,0.012,1.95,2000,20.0,"UEL, Serie A",AC Milan,Italy,DM,CM,8.4,10.7,9.2,-6.0,1.6,1.5,2.4,46.5,3.8,0.0
Sandy Walsh,-0.006,0.003,-0.009,2.73,1995,25.0,Belgian Pro League,Mechelen,Indonesia,RB,"LB, CB",7.5,9.7,9.0,-8.8,1.8,0.9,0.6,49.5,3.2,0.0
Sanjin Prcić,0.005,0.002,0.003,0.5,1993,26.0,Ligue 1,Strasbourg,Bosnia and Herzegovina,DM,"RM, CM",9.8,11.3,9.1,-4.1,1.4,1.0,1.9,54.9,3.9,0.0
Santi Mina,0.008,0.013,-0.005,3.48,1995,24.0,La Liga,Celta Vigo,Spain,ST,,10.2,6.1,8.4,7.2,0.7,0.8,0.5,47.6,4.5,0.0
Santiago Arzamendia,0.011,0.007,0.004,0.0,1998,22.0,Copa America,Paraguay,Paraguay,LB,LM,10.5,10.1,9.4,-4.1,1.4,0.9,1.6,51.1,3.7,0.0
Santiago Ascacíbar,0.025,0.018,0.007,1.21,1997,23.0,Bundesliga,Hertha Berlin,Argentina,DM,CM,9.8,8.9,8.7,0.5,1.7,1.7,0.7,50.9,3.3,0.0
Santiago Colombatto,-0.054,-0.058,0.003,0.84,1997,23.0,Belgian Pro League,Sint-Truiden,Argentina,CM,LM,11.7,10.2,9.4,-5.1,1.9,1.4,2.7,51.1,4.2,0.0
Sardar Azmoun,-0.004,-0.003,-0.001,0.0,1995,25.0,UCL,Zenit,Iran,ST,,11.0,8.5,9.0,-8.8,1.2,0.9,1.0,49.1,3.8,0.0
Sargis Adamyan,0.063,0.063,-0.001,0.89,1993,27.0,"Bundesliga, UEL",Hoffenheim,Armenia,ST,"AM, RW, LW, LM",13.8,9.7,9.2,0.4,1.5,1.1,1.0,48.4,5.3,0.0
Sasa Kalajdzic,0.063,0.062,0.001,3.98,1997,23.0,"Bundesliga, Euros","Stuttgart, Austria",Austria,ST,AM,11.1,5.9,9.6,17.8,0.8,0.9,0.4,55.4,4.8,0.0
Sascha Kotysch,-0.065,-0.041,-0.024,1.52,1988,31.0,Belgian Pro League,OH Leuven,Germany,CB,,6.2,5.5,7.1,-0.5,2.3,1.0,0.5,61.1,2.6,0.0
Saturnin Allagbé,-0.06,-0.01,-0.05,1.01,1993,26.0,Ligue 1,Dijon,Benin,GK,,5.7,5.2,8.9,-3.1,0.8,0.6,0.6,52.4,1.9,14.4
Sava Cestic,0.006,-0.006,0.013,1.29,2001,19.0,Bundesliga,Köln,Serbia,CB,,6.9,7.4,9.2,-4.1,1.8,1.2,0.7,56.6,2.5,0.0
Savio,-0.031,-0.024,-0.007,0.6,1995,25.0,Primeira Liga,Rio Ave,Brazil,LB,,11.5,9.2,9.6,-3.1,1.8,1.6,1.5,42.5,3.7,0.0
Saîf-Eddine Khaoui,-0.014,-0.004,-0.01,0.77,1995,25.0,Ligue 1,Marseille,Tunisia,LB,"AM, RW, LW, CM",10.1,9.5,10.1,2.5,1.8,1.5,0.8,39.0,3.8,0.0
Saïd Bakari,-0.097,-0.081,-0.017,1.69,1994,25.0,Eredivisie,RKC Waalwijk,Comoros,RB,,11.4,12.9,11.0,-0.5,2.6,1.6,1.3,48.9,2.8,0.0
Saïd Benrahma,0.049,0.044,0.005,2.45,1995,24.0,Premier League,West Ham,Algeria,LW,"AM, RW, ST, LM",17.4,12.4,9.7,-10.0,1.1,1.3,0.8,39.4,5.5,0.0
Saúl Ñíguez,0.046,0.031,0.015,3.53,1994,25.0,"La Liga, UCL",Atlético Madrid,Spain,CM,"AM, LW, LM, WB",9.2,8.2,8.7,-3.3,1.5,1.7,0.5,48.4,3.4,0.0
